facility_id,facility_name,region,woreda,zone,facility_type,phone,latitude,longitude,owner_type
DHIS2_000229,Nifas Silk Health Post,Amhara,Mekelle,Zone 2,HP,09146968086,11.504936372915717,33.54240570787143,Public
DHIS2_000075,Gondar Health Center,Addis Ababa,Addis Ketema,Zone 2,Health Center,09490197726,11.06040821287028,42.27192360686844,Private
DHIS2_000479,Nifas Silk Referral Hospital,Oromia,Bishoftu,Zone 2,Referral Hospital,09667889421,9.956713885166696,39.79366605401416,Private
DHIS2_000359,Nifa Silk Health Post,Amhara,Mekelle,Zone 4,HP,09278304749,10.64509004497086,40.89417690507304,Public
DHIS2_000251,Butajir Health Center,Amhara,Gondar,Zone 4,Health Center,09275651053,14.478016779593762,44.062625391885106,NGO
DHIS2_000120,Hawassa General Hospital,Oromia,Bishoftu,Zone 3,General Hospital,09726701250,10.907087302921816,33.40643988755225,NGO
DHIS2_000311,Butajira HC,Amhara,Mekelle,Zone 5,HC,09197094903,11.013656198716879,41.898323551610765,Private
DHIS2_000300,Bahi Dar Hospital,SNNPR,Butajira,Zone 4,Hospital,09169565730,4.355318500934082,34.307692017477464,Private
DHIS2_000256,Bahir Dar HC,Addis Ababa,Arada,Zone 1,HC,09830536721,4.5371489563944,38.07401258991747,Public
DHIS2_000355,Dir Dawa Referral Hospital,Addis Ababa,Arada,Zone 4,Referral Hospital,09766975081,6.594788135446487,34.15293112914245,Private
DHIS2_000400,Addis Ababa Health Post,Oromia,Dire Dawa,Zone 4,Health Post,09794572348,4.140636546392313,45.401201520393705,Private
DHIS2_000226,Hosaen Dispensary,Oromia,Adama,Zone 4,Dispensary,09847201803,12.86167732681304,33.01855019639114,NGO
DHIS2_000354,Bol Referral Hospital,SNNPR,Hosaena,Zone 5,Referral Hospital,09672451660,6.673648090555119,41.23695504415759,Private
DHIS2_000235,Gondar Health Center,Addis Ababa,Addis Ketema,Zone 3,Health Center,09531609907,10.27503525301173,44.472147013544934,NGO
DHIS2_000383,Addi Ababa HC,SNNPR,Hosaena,Zone 1,HC,09367182455,3.094099089263002,42.46382685343745,Private
DHIS2_000275,Gondar Referral Hospital,Addis Ababa,Lideta,Zone 5,Referral Hospital,09515720626,6.2768497196737485,40.77118149358223,NGO
DHIS2_000037,Hawass Health Center,Oromia,Dukem,Zone 5,Health Center,09677607727,13.184037539096092,35.04931997163043,Private
DHIS2_000197,Kirko Hospitalital,Oromia,Dire Dawa,Zone 2,Hospital,09486794548,4.2397074854881875,41.77006050663883,NGO
DHIS2_000140,Dukem General Hospital,SNNPR,Butajira,Zone 5,General Hospital,09649678201,14.992241994790017,41.337098721557695,NGO
DHIS2_000365,Dukem Health Center,SNNPR,Butajira,Zone 5,Health Center,09728740105,14.162051585261095,45.66373053608728,Public
DHIS2_000245,Dessi HP,SNNPR,Hawassa,Zone 5,HP,09382487614,7.4569028118016885,36.9877670498147,NGO
DHIS2_000440,Adama Health Center,SNNPR,Hosaena,Zone 1,Health Center,09544325124,14.088322445108794,34.67820924823686,Private
DHIS2_000287,Dire Dawa General Hospital,SNNPR,Hosaena,Zone 4,General Hospital,09888107941,9.545182432882866,33.934096588228286,NGO
DHIS2_000060,Modjo HC,Addis Ababa,Kirkos,Zone 5,HC,09390768647,3.976185367702797,34.27256571127788,Public
DHIS2_000112,Kirkos Dispensary,Addis Ababa,Bole,Zone 4,Dispensary,09298121122,5.46695770050765,44.816848330717384,Public
DHIS2_000090,Addis Ababa Health Post,Amhara,Mekelle,Zone 2,Health Post,09499838873,7.545271511415472,38.061702508078774,NGO
DHIS2_000437,Modjo Hospitalital,SNNPR,Arba Minch,Zone 2,Hospital,09387141179,7.936073597989727,46.105843802733375,Private
DHIS2_000007,Hawass Referral Hospital,Amhara,Mekelle,Zone 2,Referral Hospital,09513584702,5.495299954418266,41.51550491729987,Private
DHIS2_000361,Modj Dispensary,Amhara,Dessie,Zone 2,Dispensary,09716612208,11.9837428095144,37.76380192891675,Public
DHIS2_000347,Hosaen Dispensary,SNNPR,Arba Minch,Zone 3,Dispensary,09561493837,7.347217045183093,43.885746948299236,Private
DHIS2_000339,Nifa Silk HP,Amhara,Mekelle,Zone 5,HP,09554903073,14.761307908965204,40.16817672033363,Private
DHIS2_000159,Dessi Health Center,Amhara,Gondar,Zone 3,Health Center,09839342048,13.543559836261895,44.961390324103924,NGO
DHIS2_000151,Bole Clinic,Oromia,Bishoftu,Zone 5,Clinic,09587921522,14.312781289621508,42.74469973488553,Private
DHIS2_000178,Gondar Referral Hospitalital,Amhara,Bahir Dar,Zone 2,Referral Hospital,09251965471,10.41786881181743,43.53697455816156,Public
DHIS2_000394,Dukem Health Center,Addis Ababa,Nifas Silk,Zone 3,Health Center,09458710324,12.450589030305352,36.765020748934504,Private
DHIS2_000185,Dire Dawa Referral Hospital,SNNPR,Hosaena,Zone 2,Referral Hospital,09391718171,6.9877755042613074,41.137179535790516,NGO
DHIS2_000450,Duke Health Center,Amhara,Gondar,Zone 2,Health Center,09565445376,5.444005653272218,37.91328247770198,Public
DHIS2_000011,Dire Dawa Health Center,Addis Ababa,Nifas Silk,Zone 1,Health Center,09247407771,10.271519697372137,46.89451317770023,Private
DHIS2_000381,Modj Health Post,Addis Ababa,Kirkos,Zone 4,Health Post,09810734275,4.763552515058516,45.16685654900206,NGO
DHIS2_000104,Hosaena HP,Amhara,Dessie,Zone 4,HP,09587859104,14.97231139108612,44.28604680058234,Private
DHIS2_000082,Dessie Health Post,Amhara,Dessie,Zone 5,Health Post,09426618153,3.4904233951977464,35.534025946082465,Private
DHIS2_000039,Butajira Health Post,Amhara,Bahir Dar,Zone 3,Health Post,09214183839,7.05594188221843,38.63374428959916,Public
DHIS2_000315,Dessie Referral Hospitalital,SNNPR,Arba Minch,Zone 5,Referral Hospital,09442436728,10.285074944625048,42.46961329637983,NGO
DHIS2_000168,Dir Dawa General Hospitalital,SNNPR,Butajira,Zone 1,General Hospital,09539221379,8.35083247652098,37.10439999422499,NGO
DHIS2_000470,Nifas Silk Health Center,Addis Ababa,Arada,Zone 3,HC,09693055484,13.138456173062748,36.73513104163635,NGO
DHIS2_000297,Modj General Hospital,SNNPR,Butajira,Zone 4,General Hospital,09312592536,4.557917387420611,43.30291496512544,Private
DHIS2_000475,Dessie Dispensary,SNNPR,Hosaena,Zone 2,Dispensary,09827728138,5.746505549801988,41.952778153316395,NGO
DHIS2_000199,Nifa Silk Health Post,Oromia,Bishoftu,Zone 2,HP,09483790799,4.508898141679786,34.99071980728916,Private
DHIS2_000298,Gonda Hospitalital,SNNPR,Hosaena,Zone 2,Hospital,09138190067,14.681488679714079,38.05260752791655,Private
DHIS2_000417,Butajira General Hospitalital,Addis Ababa,Lideta,Zone 2,General Hospital,09322856498,9.860951797724985,45.492455651824066,Public
DHIS2_000147,Gonda Dispensary,Addis Ababa,Kirkos,Zone 1,Dispensary,09196015965,7.036445565941065,40.83778787451784,NGO
DHIS2_000393,Adama General Hospital,Oromia,Adama,Zone 3,General Hospital,09515875293,7.460688796828119,38.8868727934422,NGO
DHIS2_000148,Butajir HC,Addis Ababa,Lideta,Zone 5,HC,09186767936,6.555697445471881,36.50411626574865,Private
DHIS2_000448,Dukem Health Post,Oromia,Dukem,Zone 3,Health Post,09455874854,5.668335656978043,40.788368561703074,Private
DHIS2_000288,Dire Dawa Health Center,SNNPR,Butajira,Zone 4,Health Center,09468401945,5.416365385631693,36.87931252332058,Private
DHIS2_000124,Hawass Health Center,Amhara,Dessie,Zone 2,Health Center,09264148094,12.80932274086129,38.12726027546814,NGO
DHIS2_000369,Hawassa Dispensary,Amhara,Gondar,Zone 5,Dispensary,09874384099,10.888241786041544,40.084227062444725,NGO
DHIS2_000097,Bole Health Center,Addis Ababa,Kirkos,Zone 3,Health Center,09118112074,4.665897281304245,33.04066349121494,Private
DHIS2_000144,Dessi HC,SNNPR,Hawassa,Zone 2,HC,09471029245,9.242017318544782,39.402255849822964,NGO
DHIS2_000240,Bahi Dar Health Post,Addis Ababa,Bole,Zone 4,Health Post,09150467715,5.133196654214979,43.37427083353979,NGO
DHIS2_000443,Hosaena Hospitalital,Addis Ababa,Lideta,Zone 1,Hospital,09225551270,6.92091050436049,38.31637423189582,Public
DHIS2_000098,Kirko Health Center,Oromia,Adama,Zone 4,HC,09185169697,4.491566681826537,43.963012128054665,NGO
DHIS2_000408,Bole Health Post,Addis Ababa,Bole,Zone 1,HP,09547649509,10.58591399023749,34.94912058401912,Public
DHIS2_000123,Hosaena General Hospital,Oromia,Dukem,Zone 4,General Hospital,09816202258,11.830855358352029,45.72192143200325,Public
DHIS2_000184,Hosaena Health Post,SNNPR,Butajira,Zone 3,HP,09520556086,11.931348787139466,46.077491684596815,Private
DHIS2_000203,Gondar Hospital,Addis Ababa,Nifas Silk,Zone 2,Hospital,09616851803,11.003658203890888,41.65777855067622,Private
DHIS2_000247,Dessie Referral Hospitalital,Addis Ababa,Addis Ketema,Zone 1,Referral Hospital,09186599400,7.708724658341694,47.343332859734225,Public
DHIS2_000306,Bole Hospital,SNNPR,Hosaena,Zone 3,Hospital,09682888141,9.559778642253463,38.706008234556144,Public
DHIS2_000299,Bahi Dar Dispensary,Oromia,Bishoftu,Zone 5,Dispensary,09416703560,8.654014787193775,45.324553465657075,Private
DHIS2_000352,Gonda General Hospitalital,Amhara,Gondar,Zone 5,General Hospital,09538044174,3.529943234133975,38.126736071051425,Public
DHIS2_000387,Butajira Dispensary,Amhara,Mekelle,Zone 2,Dispensary,09295235670,5.629409753639261,39.88445219065948,Private
DHIS2_000396,Kirkos Health Center,Addis Ababa,Bole,Zone 5,Health Center,09536372008,5.102661265269928,46.001555317590004,Public
DHIS2_000285,Dessie HC,Amhara,Bahir Dar,Zone 1,HC,09797338581,7.847734515918579,41.13818705093134,Public
DHIS2_000126,Nifas Silk Clinic,Amhara,Dessie,Zone 1,Clinic,09393976173,4.3708551110447615,41.48664929949841,Private
DHIS2_000303,Hosaena Health Post,Amhara,Gondar,Zone 5,Health Post,09681415950,11.329806882117971,40.6898212971758,NGO
DHIS2_000224,Dessie Health Post,SNNPR,Arba Minch,Zone 1,Health Post,09434005377,5.283898353828814,33.785083136797624,NGO
DHIS2_000419,Butajira Health Center,Addis Ababa,Lideta,Zone 3,Health Center,09395711044,6.429099895112472,39.49150319398894,Private
DHIS2_000220,Hawassa Health Post,SNNPR,Hawassa,Zone 1,Health Post,09245609212,10.1645630027483,43.13761867631064,Public
DHIS2_000130,Adama Referral Hospitalital,Addis Ababa,Nifas Silk,Zone 5,Referral Hospital,09547738488,11.78621494150875,36.76095990842396,NGO
DHIS2_000421,Dessi Clinic,Addis Ababa,Addis Ketema,Zone 2,Clinic,09159309063,6.315829301590243,39.48028391391759,Private
DHIS2_000290,Bahir Dar Health Center,Addis Ababa,Kirkos,Zone 4,Health Center,09622756935,3.326009054706718,33.97806886890738,Public
DHIS2_000445,Bahi Dar General Hospitalital,Oromia,Adama,Zone 1,General Hospital,09782141525,8.542121775301323,39.21774097225188,Public
DHIS2_000377,Gonda Hospital,Amhara,Bahir Dar,Zone 1,Hospital,09793022130,10.757504899655165,47.61291665724536,NGO
DHIS2_000292,Modjo Clinic,Addis Ababa,Nifas Silk,Zone 1,Clinic,09459840603,5.240679549276498,34.410541566514,Public
DHIS2_000356,Hawass Clinic,Amhara,Dessie,Zone 3,Clinic,09758383190,6.543485928575319,36.48576484584072,Private
DHIS2_000295,Bahir Dar Hospital,Oromia,Dire Dawa,Zone 1,Hospital,09666366866,8.283881020420187,42.22947037604703,NGO
DHIS2_000397,Butajira Health Post,Amhara,Gondar,Zone 5,Health Post,09315351826,8.13002197593734,37.895076463979805,NGO
DHIS2_000341,Bahir Dar Hospital,Addis Ababa,Lideta,Zone 4,Hospital,09348620544,14.59700863039689,41.36563239375066,NGO
DHIS2_000113,Nifas Silk HC,SNNPR,Butajira,Zone 3,HC,09373213072,8.588401467825758,40.2125546713361,NGO
DHIS2_000180,Gondar HC,Oromia,Dukem,Zone 3,HC,09456462256,12.857288736118397,33.617752429189075,Public
DHIS2_000308,Adama HP,SNNPR,Butajira,Zone 1,HP,09123907579,14.781584319127532,42.32016745880294,NGO
DHIS2_000433,Modjo Health Center,SNNPR,Hawassa,Zone 1,HC,09365756089,3.750315548914149,39.8841077489523,NGO
DHIS2_000488,Gondar Clinic,Amhara,Gondar,Zone 4,Clinic,09237758630,5.636481484696805,33.30781222093988,Public
DHIS2_000482,Butajira Clinic,SNNPR,Arba Minch,Zone 3,Clinic,09435653875,5.769535847118381,46.73508348392475,NGO
DHIS2_000423,Addis Ababa Health Center,Amhara,Bahir Dar,Zone 1,Health Center,09282112225,7.771348542634447,36.96414394737959,NGO
DHIS2_000234,Gondar HP,Oromia,Dukem,Zone 5,HP,09242318232,9.876497147170191,46.990961107143825,Private
DHIS2_000312,Bahir Dar Health Post,Addis Ababa,Lideta,Zone 5,Health Post,09521059860,6.21332010586001,44.837412698830974,Public
DHIS2_000165,Dessie Referral Hospital,SNNPR,Hawassa,Zone 3,Referral Hospital,09252081603,14.246741846837413,43.3182858345122,Public
DHIS2_000137,Bahir Dar Health Post,SNNPR,Hosaena,Zone 1,Health Post,09160760636,6.775158681712931,45.11145377725142,Private
DHIS2_000198,Adam HC,Oromia,Dukem,Zone 3,HC,09876984430,14.677172976844158,41.70168344543202,Private
DHIS2_000259,Gondar Clinic,SNNPR,Hawassa,Zone 3,Clinic,09742469247,11.978302871747971,41.36719838266605,Public
DHIS2_000233,Dir Dawa General Hospitalital,SNNPR,Hosaena,Zone 3,General Hospital,09584193473,6.656149669176489,34.21378924576878,Private
DHIS2_000116,Hosaena Health Center,Addis Ababa,Bole,Zone 3,Health Center,09389594423,6.719243115223331,38.95977173186397,Private
DHIS2_000121,Adam Hospitalital,Addis Ababa,Lideta,Zone 2,Hospital,09718860935,5.142535944652003,42.79119161777812,NGO
DHIS2_000350,Nifas Silk Referral Hospital,Oromia,Dukem,Zone 5,Referral Hospital,09242401727,11.672483492378742,43.38798647305662,Private
DHIS2_000225,Gondar HP,SNNPR,Butajira,Zone 5,HP,09491831756,3.7217081112094226,41.434452238168646,NGO
DHIS2_000403,Hosaena General Hospitalital,SNNPR,Arba Minch,Zone 3,General Hospital,09343218943,6.650384635635371,37.55913768382541,Private
DHIS2_000398,Butajir Hospital,Oromia,Dukem,Zone 2,Hospital,09269646035,8.033375927487763,44.70548254510322,Public
DHIS2_000128,Dukem HC,Amhara,Dessie,Zone 4,HC,09220971177,6.267687918232427,33.275860148212004,Public
DHIS2_000286,Gonda Referral Hospitalital,SNNPR,Hosaena,Zone 1,Referral Hospital,09545210753,13.163024737062718,39.429458204557136,Private
DHIS2_000412,Addis Ababa Health Post,Amhara,Bahir Dar,Zone 4,Health Post,09877404927,8.790005042824328,40.60008973474119,Private
DHIS2_000108,Dukem Clinic,Oromia,Bishoftu,Zone 4,Clinic,09741549031,9.070664146613591,42.17181353151972,NGO
DHIS2_000371,Kirkos Clinic,Amhara,Mekelle,Zone 3,Clinic,09536455291,8.617849695612364,41.68762883062083,NGO
DHIS2_000326,Dukem Health Post,Addis Ababa,Addis Ketema,Zone 3,Health Post,09788039489,7.257255502031811,47.12588567428388,NGO
DHIS2_000134,Bole Health Post,Amhara,Gondar,Zone 5,Health Post,09686176890,10.140935168403058,33.77138720226375,NGO
DHIS2_000453,Modjo Dispensary,SNNPR,Hawassa,Zone 3,Dispensary,09524716532,11.078957272254378,39.12178585238885,Private
DHIS2_000045,Kirko Referral Hospital,Amhara,Gondar,Zone 3,Referral Hospital,09262496015,11.760471798741822,33.71574191537473,Public
DHIS2_000461,Bole Clinic,Addis Ababa,Bole,Zone 2,Clinic,09817503276,8.112851731513164,41.2204853499636,Public
DHIS2_000066,Addis Ababa Hospitalital,SNNPR,Butajira,Zone 3,Hospital,09770972984,11.363100670365778,38.7630274706883,Private
DHIS2_000284,Addis Ababa HC,Addis Ababa,Bole,Zone 1,HC,09139489478,11.640096475957357,39.269849008057264,Public
DHIS2_000086,Hawass Clinic,SNNPR,Arba Minch,Zone 3,Clinic,09760154221,4.597403143049739,43.30748258104997,NGO
DHIS2_000243,Gondar General Hospital,SNNPR,Hawassa,Zone 5,General Hospital,09649031525,7.993847978157138,40.220162274529855,Private
DHIS2_000187,Butajira HP,SNNPR,Hawassa,Zone 4,HP,09691173011,10.545177818471341,44.03025447998629,Private
DHIS2_000384,Hawassa Hospitalital,SNNPR,Butajira,Zone 2,Hospital,09656619069,14.54772243585341,42.31362885326562,Private
DHIS2_000160,Dessi Dispensary,Amhara,Bahir Dar,Zone 4,Dispensary,09321667877,14.161084206116865,34.58751140742876,NGO
DHIS2_000013,Addis Ababa Hospitalital,Oromia,Modjo,Zone 1,Hospital,09749443226,9.735326370833954,44.56450769931841,NGO
DHIS2_000036,Adama Referral Hospital,Amhara,Dessie,Zone 2,Referral Hospital,09873967150,11.352357560099676,41.550917551340476,NGO
DHIS2_000029,Gondar Health Post,Amhara,Mekelle,Zone 2,Health Post,09131739356,7.467393198740917,47.102001636866675,Private
DHIS2_000171,Dire Dawa Dispensary,Amhara,Dessie,Zone 2,Dispensary,09292030459,8.307585148570922,37.679279857426955,Public
DHIS2_000143,Butajir General Hospital,Addis Ababa,Nifas Silk,Zone 4,General Hospital,09845396080,7.853825396182209,41.586416391501984,Public
DHIS2_000399,Dire Dawa General Hospital,Addis Ababa,Bole,Zone 2,General Hospital,09337949891,3.3937154895433013,42.540637031699525,NGO
DHIS2_000343,Adam Clinic,Amhara,Dessie,Zone 5,Clinic,09545259675,10.447925757895009,36.0196816173365,Public
DHIS2_000222,Dire Dawa Dispensary,Addis Ababa,Addis Ketema,Zone 5,Dispensary,09139737667,6.88045874538625,36.39984603340482,Public
DHIS2_000096,Dessi Health Post,Oromia,Bishoftu,Zone 2,Health Post,09284531076,3.621882441869123,38.04906417290881,Private
DHIS2_000052,Dukem Health Center,SNNPR,Hosaena,Zone 2,HC,09249673332,6.128334338830838,40.44056181440109,Public
DHIS2_000241,Kirkos General Hospital,Amhara,Bahir Dar,Zone 2,General Hospital,09428321829,5.64963155742767,35.60628893493442,NGO
DHIS2_000485,Bahir Dar General Hospitalital,SNNPR,Arba Minch,Zone 2,General Hospital,09147784639,8.224723754108828,38.93942383121407,Private
DHIS2_000379,Hawassa General Hospitalital,Addis Ababa,Kirkos,Zone 5,General Hospital,09832438280,11.059707378552357,41.73313139652347,Private
DHIS2_000179,Addis Ababa Dispensary,SNNPR,Hawassa,Zone 2,Dispensary,09470350105,7.207523174510169,33.4980466318705,Private
DHIS2_000042,Dessie HC,Amhara,Mekelle,Zone 3,HC,09199473854,9.195604179614344,37.84434709411869,Private
DHIS2_000499,Bole Dispensary,Addis Ababa,Lideta,Zone 4,Dispensary,09566896917,3.3028481501791704,36.7896904593193,Public
DHIS2_000422,Addis Ababa HC,Addis Ababa,Kirkos,Zone 2,HC,09692184132,14.64811854491693,34.69955257091196,Private
DHIS2_000207,Dire Dawa Dispensary,Oromia,Dire Dawa,Zone 2,Dispensary,09346591531,10.15782569982506,41.1853033274321,NGO
DHIS2_000283,Kirkos Clinic,Oromia,Dukem,Zone 4,Clinic,09573467903,7.0591572639881806,37.63048115059793,Public
DHIS2_000255,Gondar Health Center,SNNPR,Butajira,Zone 2,HC,09358190951,6.86658604133554,34.878503556492404,Private
DHIS2_000413,Modjo HP,Addis Ababa,Nifas Silk,Zone 2,HP,09116472973,4.492593974895891,44.96321040805799,Public
DHIS2_000005,Adam General Hospital,Oromia,Dire Dawa,Zone 1,General Hospital,09654738553,3.1591795339183983,47.13302633527279,Private
DHIS2_000257,Gonda Dispensary,Amhara,Gondar,Zone 3,Dispensary,09494749483,4.964205617583618,37.1068696127116,Private
DHIS2_000449,Butajira Clinic,Oromia,Bishoftu,Zone 3,Clinic,09151467922,14.834960063416817,39.22103740451207,Private
DHIS2_000101,Adama Health Center,Addis Ababa,Kirkos,Zone 1,HC,09696448549,12.799193273658926,39.587023628553276,NGO
DHIS2_000227,Dessie General Hospital,Amhara,Dessie,Zone 4,General Hospital,09589157203,7.791790989711698,35.28624019995626,Public
DHIS2_000430,Nifa Silk HC,SNNPR,Butajira,Zone 4,HC,09785460974,4.111505796616406,44.22576524514347,Public
DHIS2_000214,Duke Clinic,Addis Ababa,Bole,Zone 1,Clinic,09723952821,14.555122502850958,40.25318470079887,Public
DHIS2_000172,Adam Clinic,Oromia,Adama,Zone 4,Clinic,09861465754,7.422316124685134,45.965373747594555,Private
DHIS2_000099,Butajira Referral Hospitalital,Oromia,Adama,Zone 5,Referral Hospital,09370203880,3.5771357275690523,44.72271722627122,Private
DHIS2_000293,Gonda Clinic,Addis Ababa,Bole,Zone 2,Clinic,09661588363,9.242286279018654,39.71404410480326,NGO
DHIS2_000216,Butajir Dispensary,Oromia,Dukem,Zone 3,Dispensary,09887827225,13.078335634400645,46.50034685097017,Public
DHIS2_000062,Hosaen Health Post,Amhara,Dessie,Zone 2,Health Post,09548538877,4.3343697876738165,40.389376564362884,Public
DHIS2_000048,Hawassa HP,Addis Ababa,Addis Ketema,Zone 1,HP,09214466271,7.495351375517655,42.38789873571355,Public
DHIS2_000033,Kirko Health Post,Amhara,Bahir Dar,Zone 4,Health Post,09899595920,9.864050390510197,44.52831021459463,Private
DHIS2_000268,Bahir Dar Dispensary,SNNPR,Arba Minch,Zone 5,Dispensary,09762496899,7.65208313700473,39.034906870298336,Private
DHIS2_000328,Hawass Referral Hospital,Oromia,Dire Dawa,Zone 1,Referral Hospital,09260279504,12.948212790545892,47.868948401004495,Private
DHIS2_000201,Hawass Health Center,SNNPR,Butajira,Zone 2,Health Center,09285230621,13.057383475777323,47.16921329211035,Private
DHIS2_000447,Bahir Dar HC,Addis Ababa,Lideta,Zone 3,HC,09692158288,6.561440184238207,41.12054415235903,Private
DHIS2_000028,Nifas Silk Clinic,Amhara,Mekelle,Zone 4,Clinic,09133101383,13.653241185131517,45.76392673151269,Private
DHIS2_000425,Modjo Dispensary,Oromia,Bishoftu,Zone 5,Dispensary,09484741149,4.104803832989705,41.98566880725572,Private
DHIS2_000231,Bol HC,Oromia,Dukem,Zone 4,HC,09361914894,9.188153132357973,46.79087959821626,Public
DHIS2_000261,Hosaena Clinic,Oromia,Modjo,Zone 3,Clinic,09545908279,7.108603632402557,39.201246739428925,NGO
DHIS2_000289,Butajira Clinic,Amhara,Dessie,Zone 3,Clinic,09433593741,13.53396093782449,46.19372782427294,Public
DHIS2_000163,Addi Ababa Dispensary,SNNPR,Butajira,Zone 5,Dispensary,09448965695,10.581762324200021,36.8970537159624,NGO
DHIS2_000426,Nifas Silk Dispensary,SNNPR,Butajira,Zone 2,Dispensary,09126828923,11.479558438544515,42.15011125619228,Public
DHIS2_000139,Butajir Dispensary,Amhara,Dessie,Zone 1,Dispensary,09391252249,13.8403657516323,42.699973786757454,Public
DHIS2_000063,Hosaena Health Center,Oromia,Adama,Zone 1,Health Center,09148503931,11.172473125162908,36.562597069387046,Public
DHIS2_000136,Adam General Hospitalital,Oromia,Dukem,Zone 3,General Hospital,09440908587,3.911200924435465,34.16648016118435,Private
DHIS2_000129,Addis Ababa Hospital,SNNPR,Hosaena,Zone 2,Hospital,09765098996,10.81704466022237,45.446127055608024,Private
DHIS2_000477,Adam HC,Amhara,Dessie,Zone 3,HC,09828004438,7.349175871389949,45.95462131944924,Public
DHIS2_000009,Kirkos HC,SNNPR,Arba Minch,Zone 4,HC,09167055419,9.476305588668957,41.80126748495773,Public
DHIS2_000327,Gonda Health Center,Addis Ababa,Kirkos,Zone 4,HC,09776994946,4.6664559167582045,34.73606410018058,Private
DHIS2_000464,Modj Referral Hospital,Addis Ababa,Arada,Zone 3,Referral Hospital,09135861356,7.634543913804368,41.827574027384834,Private
DHIS2_000065,Bahi Dar Hospital,Addis Ababa,Nifas Silk,Zone 1,Hospital,09152801198,6.035882015870893,43.431166846599716,Public
DHIS2_000301,Hawassa Dispensary,Addis Ababa,Nifas Silk,Zone 3,Dispensary,09120897034,8.226065452777913,41.6587459615292,NGO
DHIS2_000015,Modjo Health Post,Addis Ababa,Arada,Zone 4,HP,09331351509,14.314242846695773,41.98298199732804,Private
DHIS2_000157,Modj Hospital,SNNPR,Arba Minch,Zone 5,Hospital,09516155579,3.585402980078077,40.989037791011434,Public
DHIS2_000041,Bahir Dar Hospitalital,Addis Ababa,Arada,Zone 3,Hospital,09810449395,8.487181939364742,45.63034612517972,NGO
DHIS2_000380,Nifas Silk Dispensary,Oromia,Bishoftu,Zone 1,Dispensary,09777873129,5.459774514321797,43.88440800411624,Private
DHIS2_000469,Kirkos Clinic,Amhara,Gondar,Zone 3,Clinic,09168261869,13.297444731013243,44.75658583525874,NGO
DHIS2_000404,Bahi Dar Referral Hospital,Oromia,Bishoftu,Zone 5,Referral Hospital,09130080580,11.780696838770554,42.6095338920388,NGO
DHIS2_000217,Butajira Health Post,Amhara,Dessie,Zone 3,Health Post,09117667857,13.21409113023325,43.07137004295922,Private
DHIS2_000280,Bahi Dar Dispensary,Addis Ababa,Lideta,Zone 3,Dispensary,09410805113,8.850854324080611,33.50420400274924,Public
DHIS2_000435,Nifas Silk Health Center,Oromia,Dukem,Zone 2,Health Center,09835592498,6.040286040715937,47.81489388511878,Public
DHIS2_000431,Modjo Health Post,Oromia,Adama,Zone 2,Health Post,09171957160,10.073447873816367,42.199375273310686,Private
DHIS2_000338,Hawass Dispensary,SNNPR,Arba Minch,Zone 1,Dispensary,09772199283,14.808157958525571,37.326081567281186,Public
DHIS2_000237,Bahir Dar Health Post,Amhara,Mekelle,Zone 5,HP,09611428127,8.274140263594921,34.58497026392616,NGO
DHIS2_000208,Hawass Dispensary,Oromia,Dukem,Zone 4,Dispensary,09824677441,7.557429362150758,45.95000474357738,Public
DHIS2_000213,Addis Ababa Health Post,SNNPR,Hosaena,Zone 2,HP,09777284075,12.878088187147924,40.837215607741776,NGO
DHIS2_000296,Addis Ababa General Hospitalital,SNNPR,Butajira,Zone 4,General Hospital,09251682179,4.469206780307292,43.87778322041086,Private
DHIS2_000458,Dessi Referral Hospital,SNNPR,Hawassa,Zone 5,Referral Hospital,09359768169,8.201666793067613,47.95773530854426,NGO
DHIS2_000252,Dir Dawa General Hospitalital,Amhara,Gondar,Zone 5,General Hospital,09229952900,12.406112121212086,38.32262040385336,Private
DHIS2_000489,Dessie HP,Amhara,Bahir Dar,Zone 2,HP,09770043429,5.526083275984115,45.135354604375145,NGO
DHIS2_000487,Duke Health Post,SNNPR,Arba Minch,Zone 1,HP,09549911037,8.261480583006938,40.948218916327896,NGO
DHIS2_000304,Kirko HP,Addis Ababa,Arada,Zone 4,HP,09740912354,14.259657821381792,46.06806723394578,Public
DHIS2_000351,Butajira Dispensary,Addis Ababa,Nifas Silk,Zone 2,Dispensary,09298353031,12.520728171664173,47.858190491552,Public
DHIS2_000270,Bahir Dar Health Post,Oromia,Bishoftu,Zone 5,Health Post,09643997463,8.979068187161444,34.155874187014966,Private
DHIS2_000202,Butajira Clinic,Addis Ababa,Kirkos,Zone 4,Clinic,09118704813,12.222232374285495,34.6966472861486,Public
DHIS2_000162,Hawassa Health Post,SNNPR,Butajira,Zone 2,HP,09437427110,9.674180820477083,44.34953705677402,Public
DHIS2_000044,Hawassa Referral Hospital,SNNPR,Hawassa,Zone 5,Referral Hospital,09566996736,11.575151072400748,42.90296065076597,NGO
DHIS2_000218,Kirko Health Center,Addis Ababa,Kirkos,Zone 1,Health Center,09727644180,11.842484939330186,45.941956163148426,Private
DHIS2_000402,Gondar Hospital,Addis Ababa,Arada,Zone 5,Hospital,09189140165,12.186561006190331,33.00017452133049,Public
DHIS2_000191,Nifas Silk Dispensary,Addis Ababa,Arada,Zone 1,Dispensary,09773640055,5.966772892838124,46.06124851908767,Private
