mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b,match_type
MFR_000126,nifas silk clinic,Amhara,DHIS2_000455,nifas silk dispensary,Amhara,0.7684104442596436,nifas silk clinic woreda:Dessie region:Amhara zone:Zone 1,nifas silk dispensary woreda:Gondar region:Amhara zone:Zone 1,confirmed
MFR_000126,nifas silk clinic,Amhara,DHIS2_000093,nifa silk referral hospital,Amhara,0.7594985961914062,nifas silk clinic woreda:Dessie region:Amhara zone:Zone 1,nifa silk referral hospital woreda:Gondar region:Amhara zone:Zone 1,confirmed
MFR_000126,nifas silk clinic,Amhara,DHIS2_000126,nifas silk clinic,Amhara,0.9550477862358093,nifas silk clinic woreda:Dessie region:Amhara zone:Zone 1,nifas silk clinic woreda:Dessie region:Amhara zone:Zone 1,confirmed
MFR_000127,gondar dispensary,Oromia,DHIS2_000337,gondar hospitalital,Oromia,0.759745180606842,gondar dispensary woreda:Adama region:Oromia zone:Zone 3,gondar hospitalital woreda:Dire Dawa region:Oromia zone:Zone 3,confirmed
MFR_000127,gondar dispensary,Oromia,DHIS2_000127,gondar dispensary,Oromia,0.9165313839912415,gondar dispensary woreda:Adama region:Oromia zone:Zone 3,gondar dispensary woreda:Adama region:Oromia zone:Zone 3,confirmed
MFR_000128,dukem health center,Amhara,DHIS2_000008,dukem health post,Amhara,0.9368835687637329,dukem health center woreda:Dessie region:Amhara zone:Zone 4,dukem health post woreda:Dessie region:Amhara zone:Zone 4,confirmed
MFR_000128,dukem health center,Amhara,DHIS2_000128,dukem health center,Amhara,0.956803023815155,dukem health center woreda:Dessie region:Amhara zone:Zone 4,dukem health center woreda:Dessie region:Amhara zone:Zone 4,confirmed
MFR_000129,addis ababa hospital,SNNPR,DHIS2_000085,addis ababa clinic,SNNPR,0.8535716533660889,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,addis ababa clinic woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000129,addis ababa hospital,SNNPR,DHIS2_000061,addis ababa general hospital,SNNPR,0.7570034265518188,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,addis ababa general hospital woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000129,addis ababa hospital,SNNPR,DHIS2_000066,addis ababa hospitalital,SNNPR,0.7575684785842896,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,addis ababa hospitalital woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000129,addis ababa hospital,SNNPR,DHIS2_000179,addis ababa dispensary,SNNPR,0.8759027719497681,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,addis ababa dispensary woreda:Hawassa region:SNNPR zone:Zone 2,confirmed
MFR_000129,addis ababa hospital,SNNPR,DHIS2_000129,addis ababa hospital,SNNPR,0.9351143836975098,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000129,addis ababa hospital,SNNPR,DHIS2_000213,addis ababa health post,SNNPR,0.8925840258598328,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,addis ababa health post woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000130,adama referral hospital,Addis Ababa,DHIS2_000130,adama referral hospitalital,Addis Ababa,0.9588419198989868,adama referral hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 5,adama referral hospitalital woreda:Nifas Silk region:Addis Ababa zone:Zone 5,confirmed
MFR_000131,addis ababa hospital,SNNPR,DHIS2_000296,addis ababa general hospitalital,SNNPR,0.8540769219398499,addis ababa hospital woreda:Hawassa region:SNNPR zone:Zone 4,addis ababa general hospitalital woreda:Butajira region:SNNPR zone:Zone 4,confirmed
MFR_000132,dire dawa hospital,Oromia,DHIS2_000409,dire dawa health post,Oromia,0.893018364906311,dire dawa hospital woreda:Adama region:Oromia zone:Zone 3,dire dawa health post woreda:Adama region:Oromia zone:Zone 3,confirmed
MFR_000132,dire dawa hospital,Oromia,DHIS2_000132,dire dawa hospitalital,Oromia,0.9499366879463196,dire dawa hospital woreda:Adama region:Oromia zone:Zone 3,dire dawa hospitalital woreda:Adama region:Oromia zone:Zone 3,confirmed
MFR_000133,nifas silk health center,Oromia,DHIS2_000070,nifas silk health center,Oromia,0.7626504898071289,nifas silk health center woreda:Modjo region:Oromia zone:Zone 1,nifas silk health center woreda:Dire Dawa region:Oromia zone:Zone 2,confirmed
MFR_000133,nifas silk health center,Oromia,DHIS2_000181,nifas silk dispensary,Oromia,0.8383142948150635,nifas silk health center woreda:Modjo region:Oromia zone:Zone 1,nifas silk dispensary woreda:Modjo region:Oromia zone:Zone 2,confirmed
MFR_000133,nifas silk health center,Oromia,DHIS2_000380,nifas silk dispensary,Oromia,0.7685176730155945,nifas silk health center woreda:Modjo region:Oromia zone:Zone 1,nifas silk dispensary woreda:Bishoftu region:Oromia zone:Zone 1,confirmed
MFR_000134,bole health post,Amhara,DHIS2_000095,bole health center,Amhara,0.7834700345993042,bole health post woreda:Gondar region:Amhara zone:Zone 5,bole health center woreda:Bahir Dar region:Amhara zone:Zone 5,confirmed
MFR_000134,bole health post,Amhara,DHIS2_000134,bole health post,Amhara,0.9485635757446289,bole health post woreda:Gondar region:Amhara zone:Zone 5,bole health post woreda:Gondar region:Amhara zone:Zone 5,confirmed
MFR_000135,dukem health center,SNNPR,DHIS2_000365,dukem health center,SNNPR,0.7734161019325256,dukem health center woreda:Hawassa region:SNNPR zone:Zone 1,dukem health center woreda:Butajira region:SNNPR zone:Zone 5,confirmed
MFR_000135,dukem health center,SNNPR,DHIS2_000052,dukem health center,SNNPR,0.8105577826499939,dukem health center woreda:Hawassa region:SNNPR zone:Zone 1,dukem health center woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000136,adama general hospital,Oromia,DHIS2_000393,adama general hospital,Oromia,0.7423626184463501,adama general hospital woreda:Dukem region:Oromia zone:Zone 3,adama general hospital woreda:Adama region:Oromia zone:Zone 3,confirmed
MFR_000136,adama general hospital,Oromia,DHIS2_000136,adam general hospitalital,Oromia,0.9091352820396423,adama general hospital woreda:Dukem region:Oromia zone:Zone 3,adam general hospitalital woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000137,bahir dar health post,SNNPR,DHIS2_000279,bahir dar general hospitalital,SNNPR,0.823938250541687,bahir dar health post woreda:Hosaena region:SNNPR zone:Zone 1,bahir dar general hospitalital woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000137,bahir dar health post,SNNPR,DHIS2_000465,bahir dar health center,SNNPR,0.8544550538063049,bahir dar health post woreda:Hosaena region:SNNPR zone:Zone 1,bahir dar health center woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000137,bahir dar health post,SNNPR,DHIS2_000137,bahir dar health post,SNNPR,0.9576918482780457,bahir dar health post woreda:Hosaena region:SNNPR zone:Zone 1,bahir dar health post woreda:Hosaena region:SNNPR zone:Zone 1,confirmed
MFR_000137,bahir dar health post,SNNPR,DHIS2_000485,bahir dar general hospitalital,SNNPR,0.7427123188972473,bahir dar health post woreda:Hosaena region:SNNPR zone:Zone 1,bahir dar general hospitalital woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000138,bahir dar clinic,Addis Ababa,DHIS2_000138,bahir dar clinic,Addis Ababa,0.9906147122383118,bahir dar clinic woreda:Bole region:Addis Ababa zone:Zone 5,bahir dar clinic woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000138,bahir dar clinic,Addis Ababa,DHIS2_000312,bahir dar health post,Addis Ababa,0.7985500693321228,bahir dar clinic woreda:Bole region:Addis Ababa zone:Zone 5,bahir dar health post woreda:Lideta region:Addis Ababa zone:Zone 5,confirmed
MFR_000139,butajira dispensary,Amhara,DHIS2_000289,butajira clinic,Amhara,0.7921209335327148,butajira dispensary woreda:Dessie region:Amhara zone:Zone 1,butajira clinic woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000139,butajira dispensary,Amhara,DHIS2_000139,butajir dispensary,Amhara,0.9168602824211121,butajira dispensary woreda:Dessie region:Amhara zone:Zone 1,butajir dispensary woreda:Dessie region:Amhara zone:Zone 1,confirmed
MFR_000139,butajira dispensary,Amhara,DHIS2_000217,butajira health post,Amhara,0.7571398615837097,butajira dispensary woreda:Dessie region:Amhara zone:Zone 1,butajira health post woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000140,dukem general hospital,SNNPR,DHIS2_000140,dukem general hospital,SNNPR,0.9493812322616577,dukem general hospital woreda:Butajira region:SNNPR zone:Zone 5,dukem general hospital woreda:Butajira region:SNNPR zone:Zone 5,confirmed
MFR_000140,dukem general hospital,SNNPR,DHIS2_000365,dukem health center,SNNPR,0.9109997153282166,dukem general hospital woreda:Butajira region:SNNPR zone:Zone 5,dukem health center woreda:Butajira region:SNNPR zone:Zone 5,confirmed
MFR_000141,butajira health center,Addis Ababa,DHIS2_000141,butajira health center,Addis Ababa,0.9735041260719299,butajira health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,butajira health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000141,butajira health center,Addis Ababa,DHIS2_000143,butajir general hospital,Addis Ababa,0.8589167594909668,butajira health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,butajir general hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000142,modjo general hospital,Oromia,DHIS2_000456,modj hospitalital,Oromia,0.7456030249595642,modjo general hospital woreda:Dukem region:Oromia zone:Zone 2,modj hospitalital woreda:Modjo region:Oromia zone:Zone 2,confirmed
MFR_000142,modjo general hospital,Oromia,DHIS2_000142,modjo general hospital,Oromia,0.9533208608627319,modjo general hospital woreda:Dukem region:Oromia zone:Zone 2,modjo general hospital woreda:Dukem region:Oromia zone:Zone 2,confirmed
MFR_000143,butajira general hospital,Addis Ababa,DHIS2_000141,butajira health center,Addis Ababa,0.9171484112739563,butajira general hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 4,butajira health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000143,butajira general hospital,Addis Ababa,DHIS2_000143,butajir general hospital,Addis Ababa,0.9128085374832153,butajira general hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 4,butajir general hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000144,dessie health center,SNNPR,DHIS2_000144,dessi health center,SNNPR,0.9008581042289734,dessie health center woreda:Hawassa region:SNNPR zone:Zone 2,dessi health center woreda:Hawassa region:SNNPR zone:Zone 2,confirmed
MFR_000144,dessie health center,SNNPR,DHIS2_000260,dessie health center,SNNPR,0.8427651524543762,dessie health center woreda:Hawassa region:SNNPR zone:Zone 2,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000145,hawassa general hospital,Oromia,DHIS2_000145,hawassa general hospital,Oromia,0.9452782273292542,hawassa general hospital woreda:Dukem region:Oromia zone:Zone 3,hawassa general hospital woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000145,hawassa general hospital,Oromia,DHIS2_000120,hawassa general hospital,Oromia,0.7863115668296814,hawassa general hospital woreda:Dukem region:Oromia zone:Zone 3,hawassa general hospital woreda:Bishoftu region:Oromia zone:Zone 3,confirmed
MFR_000146,dessie health center,SNNPR,DHIS2_000146,dessi health center,SNNPR,0.8965660333633423,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 4,dessi health center woreda:Arba Minch region:SNNPR zone:Zone 4,confirmed
MFR_000146,dessie health center,SNNPR,DHIS2_000260,dessie health center,SNNPR,0.8060863614082336,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 4,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000148,butajira health center,Addis Ababa,DHIS2_000148,butajir health center,Addis Ababa,0.9390884041786194,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 5,butajir health center woreda:Lideta region:Addis Ababa zone:Zone 5,confirmed
MFR_000148,butajira health center,Addis Ababa,DHIS2_000419,butajira health center,Addis Ababa,0.7573049664497375,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 5,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,confirmed
MFR_000150,nifas silk general hospital,Oromia,DHIS2_000479,nifas silk referral hospital,Oromia,0.9212717413902283,nifas silk general hospital woreda:Bishoftu region:Oromia zone:Zone 2,nifas silk referral hospital woreda:Bishoftu region:Oromia zone:Zone 2,confirmed
MFR_000151,bole clinic,Oromia,DHIS2_000151,bole clinic,Oromia,0.9707470536231995,bole clinic woreda:Bishoftu region:Oromia zone:Zone 5,bole clinic woreda:Bishoftu region:Oromia zone:Zone 5,confirmed
MFR_000153,hosaena health center,SNNPR,DHIS2_000262,hosaena general hospitalital,SNNPR,0.7497796416282654,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3,hosaena general hospitalital woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000153,hosaena health center,SNNPR,DHIS2_000153,hosaena health center,SNNPR,0.9362030029296875,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000153,hosaena health center,SNNPR,DHIS2_000184,hosaena health post,SNNPR,0.911358118057251,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000153,hosaena health center,SNNPR,DHIS2_000403,hosaena general hospitalital,SNNPR,0.7477783560752869,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3,hosaena general hospitalital woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000153,hosaena health center,SNNPR,DHIS2_000420,hosaena health post,SNNPR,0.911358118057251,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000154,hawassa health center,Oromia,DHIS2_000154,hawass health center,Oromia,0.9536157846450806,hawassa health center woreda:Dukem region:Oromia zone:Zone 5,hawass health center woreda:Dukem region:Oromia zone:Zone 5,confirmed
MFR_000154,hawassa health center,Oromia,DHIS2_000037,hawass health center,Oromia,0.9536157846450806,hawassa health center woreda:Dukem region:Oromia zone:Zone 5,hawass health center woreda:Dukem region:Oromia zone:Zone 5,confirmed
MFR_000155,bole hospital,Addis Ababa,DHIS2_000155,bole hospital,Addis Ababa,0.9815506935119629,bole hospital woreda:Bole region:Addis Ababa zone:Zone 5,bole hospital woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000156,hawassa dispensary,Oromia,DHIS2_000156,hawass dispensary,Oromia,0.9152610898017883,hawassa dispensary woreda:Adama region:Oromia zone:Zone 4,hawass dispensary woreda:Adama region:Oromia zone:Zone 4,confirmed
MFR_000156,hawassa dispensary,Oromia,DHIS2_000208,hawass dispensary,Oromia,0.7446135878562927,hawassa dispensary woreda:Adama region:Oromia zone:Zone 4,hawass dispensary woreda:Dukem region:Oromia zone:Zone 4,confirmed
MFR_000157,modjo hospital,SNNPR,DHIS2_000437,modjo hospitalital,SNNPR,0.7411884665489197,modjo hospital woreda:Arba Minch region:SNNPR zone:Zone 5,modjo hospitalital woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000157,modjo hospital,SNNPR,DHIS2_000157,modj hospital,SNNPR,0.917506992816925,modjo hospital woreda:Arba Minch region:SNNPR zone:Zone 5,modj hospital woreda:Arba Minch region:SNNPR zone:Zone 5,confirmed
MFR_000158,hawassa clinic,Addis Ababa,DHIS2_000158,hawassa clinic,Addis Ababa,0.964740514755249,hawassa clinic woreda:Bole region:Addis Ababa zone:Zone 3,hawassa clinic woreda:Bole region:Addis Ababa zone:Zone 3,confirmed
MFR_000158,hawassa clinic,Addis Ababa,DHIS2_000301,hawassa dispensary,Addis Ababa,0.7507437467575073,hawassa clinic woreda:Bole region:Addis Ababa zone:Zone 3,hawassa dispensary woreda:Nifas Silk region:Addis Ababa zone:Zone 3,confirmed
MFR_000159,dessie health center,Amhara,DHIS2_000451,dessie health center,Amhara,0.8179963827133179,dessie health center woreda:Gondar region:Amhara zone:Zone 3,dessie health center woreda:Gondar region:Amhara zone:Zone 2,confirmed
MFR_000159,dessie health center,Amhara,DHIS2_000159,dessi health center,Amhara,0.884669840335846,dessie health center woreda:Gondar region:Amhara zone:Zone 3,dessi health center woreda:Gondar region:Amhara zone:Zone 3,confirmed
MFR_000159,dessie health center,Amhara,DHIS2_000042,dessie health center,Amhara,0.8353686928749084,dessie health center woreda:Gondar region:Amhara zone:Zone 3,dessie health center woreda:Mekelle region:Amhara zone:Zone 3,confirmed
MFR_000160,dessie dispensary,Amhara,DHIS2_000160,dessi dispensary,Amhara,0.8935717940330505,dessie dispensary woreda:Bahir Dar region:Amhara zone:Zone 4,dessi dispensary woreda:Bahir Dar region:Amhara zone:Zone 4,confirmed
MFR_000162,hawassa health post,SNNPR,DHIS2_000254,hawassa health post,SNNPR,0.7784268856048584,hawassa health post woreda:Butajira region:SNNPR zone:Zone 2,hawassa health post woreda:Butajira region:SNNPR zone:Zone 1,confirmed
MFR_000162,hawassa health post,SNNPR,DHIS2_000201,hawass health center,SNNPR,0.8774426579475403,hawassa health post woreda:Butajira region:SNNPR zone:Zone 2,hawass health center woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000162,hawassa health post,SNNPR,DHIS2_000162,hawassa health post,SNNPR,0.9253010749816895,hawassa health post woreda:Butajira region:SNNPR zone:Zone 2,hawassa health post woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000164,dire dawa general hospital,Amhara,DHIS2_000267,dire dawa hospital,Amhara,0.7806329727172852,dire dawa general hospital woreda:Dessie region:Amhara zone:Zone 4,dire dawa hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000164,dire dawa general hospital,Amhara,DHIS2_000164,dire dawa general hospitalital,Amhara,0.9473559856414795,dire dawa general hospital woreda:Dessie region:Amhara zone:Zone 4,dire dawa general hospitalital woreda:Dessie region:Amhara zone:Zone 4,confirmed
MFR_000165,dessie referral hospital,SNNPR,DHIS2_000165,dessie referral hospital,SNNPR,0.9424268007278442,dessie referral hospital woreda:Hawassa region:SNNPR zone:Zone 3,dessie referral hospital woreda:Hawassa region:SNNPR zone:Zone 3,confirmed
MFR_000166,addis ababa referral hospital,Amhara,DHIS2_000166,addis ababa referral hospital,Amhara,0.9314016103744507,addis ababa referral hospital woreda:Dessie region:Amhara zone:Zone 2,addis ababa referral hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000167,dessie health post,Amhara,DHIS2_000451,dessie health center,Amhara,0.7774174809455872,dessie health post woreda:Gondar region:Amhara zone:Zone 3,dessie health center woreda:Gondar region:Amhara zone:Zone 2,confirmed
MFR_000167,dessie health post,Amhara,DHIS2_000159,dessi health center,Amhara,0.817403256893158,dessie health post woreda:Gondar region:Amhara zone:Zone 3,dessi health center woreda:Gondar region:Amhara zone:Zone 3,confirmed
MFR_000167,dessie health post,Amhara,DHIS2_000042,dessie health center,Amhara,0.7903600335121155,dessie health post woreda:Gondar region:Amhara zone:Zone 3,dessie health center woreda:Mekelle region:Amhara zone:Zone 3,confirmed
MFR_000168,dire dawa general hospital,SNNPR,DHIS2_000287,dire dawa general hospital,SNNPR,0.7548019289970398,dire dawa general hospital woreda:Butajira region:SNNPR zone:Zone 1,dire dawa general hospital woreda:Hosaena region:SNNPR zone:Zone 4,confirmed
MFR_000168,dire dawa general hospital,SNNPR,DHIS2_000168,dir dawa general hospitalital,SNNPR,0.9182530045509338,dire dawa general hospital woreda:Butajira region:SNNPR zone:Zone 1,dir dawa general hospitalital woreda:Butajira region:SNNPR zone:Zone 1,confirmed
MFR_000169,hosaena general hospital,Addis Ababa,DHIS2_000169,hosaena general hospitalital,Addis Ababa,0.9362794756889343,hosaena general hospital woreda:Bole region:Addis Ababa zone:Zone 4,hosaena general hospitalital woreda:Bole region:Addis Ababa zone:Zone 4,confirmed
MFR_000171,dire dawa dispensary,Amhara,DHIS2_000171,dire dawa dispensary,Amhara,0.9403243064880371,dire dawa dispensary woreda:Dessie region:Amhara zone:Zone 2,dire dawa dispensary woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000172,adama clinic,Oromia,DHIS2_000172,adam clinic,Oromia,0.9417989253997803,adama clinic woreda:Adama region:Oromia zone:Zone 4,adam clinic woreda:Adama region:Oromia zone:Zone 4,confirmed
MFR_000173,dessie hospital,Addis Ababa,DHIS2_000173,dessie hospital,Addis Ababa,0.9685056805610657,dessie hospital woreda:Bole region:Addis Ababa zone:Zone 3,dessie hospital woreda:Bole region:Addis Ababa zone:Zone 3,confirmed
MFR_000173,dessie hospital,Addis Ababa,DHIS2_000106,dessie health post,Addis Ababa,0.7643249034881592,dessie hospital woreda:Bole region:Addis Ababa zone:Zone 3,dessie health post woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000174,kirkos clinic,Amhara,DHIS2_000174,kirko clinic,Amhara,0.9447042346000671,kirkos clinic woreda:Mekelle region:Amhara zone:Zone 1,kirko clinic woreda:Mekelle region:Amhara zone:Zone 1,confirmed
MFR_000174,kirkos clinic,Amhara,DHIS2_000324,kirkos clinic,Amhara,0.76360023021698,kirkos clinic woreda:Mekelle region:Amhara zone:Zone 1,kirkos clinic woreda:Dessie region:Amhara zone:Zone 1,confirmed
MFR_000174,kirkos clinic,Amhara,DHIS2_000353,kirkos dispensary,Amhara,0.9277318716049194,kirkos clinic woreda:Mekelle region:Amhara zone:Zone 1,kirkos dispensary woreda:Mekelle region:Amhara zone:Zone 1,confirmed
MFR_000174,kirkos clinic,Amhara,DHIS2_000438,kirkos health center,Amhara,0.7420816421508789,kirkos clinic woreda:Mekelle region:Amhara zone:Zone 1,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,confirmed
MFR_000174,kirkos clinic,Amhara,DHIS2_000371,kirkos clinic,Amhara,0.8337786197662354,kirkos clinic woreda:Mekelle region:Amhara zone:Zone 1,kirkos clinic woreda:Mekelle region:Amhara zone:Zone 3,confirmed
MFR_000176,butajira health center,SNNPR,DHIS2_000389,butajira clinic,SNNPR,0.7689498066902161,butajira health center woreda:Arba Minch region:SNNPR zone:Zone 3,butajira clinic woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000176,butajira health center,SNNPR,DHIS2_000176,butajir health center,SNNPR,0.9087659120559692,butajira health center woreda:Arba Minch region:SNNPR zone:Zone 3,butajir health center woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000176,butajira health center,SNNPR,DHIS2_000482,butajira clinic,SNNPR,0.9209644794464111,butajira health center woreda:Arba Minch region:SNNPR zone:Zone 3,butajira clinic woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000177,bahir dar referral hospital,Addis Ababa,DHIS2_000138,bahir dar clinic,Addis Ababa,0.7846540808677673,bahir dar referral hospital woreda:Bole region:Addis Ababa zone:Zone 1,bahir dar clinic woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000177,bahir dar referral hospital,Addis Ababa,DHIS2_000177,bahir dar referral hospitalital,Addis Ababa,0.9742569327354431,bahir dar referral hospital woreda:Bole region:Addis Ababa zone:Zone 1,bahir dar referral hospitalital woreda:Bole region:Addis Ababa zone:Zone 1,confirmed
MFR_000177,bahir dar referral hospital,Addis Ababa,DHIS2_000256,bahir dar health center,Addis Ababa,0.7703638076782227,bahir dar referral hospital woreda:Bole region:Addis Ababa zone:Zone 1,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,confirmed
MFR_000178,gondar referral hospital,Amhara,DHIS2_000178,gondar referral hospitalital,Amhara,0.9223403334617615,gondar referral hospital woreda:Bahir Dar region:Amhara zone:Zone 2,gondar referral hospitalital woreda:Bahir Dar region:Amhara zone:Zone 2,confirmed
MFR_000179,addis ababa dispensary,SNNPR,DHIS2_000085,addis ababa clinic,SNNPR,0.7986273765563965,addis ababa dispensary woreda:Hawassa region:SNNPR zone:Zone 2,addis ababa clinic woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000179,addis ababa dispensary,SNNPR,DHIS2_000179,addis ababa dispensary,SNNPR,0.9294279217720032,addis ababa dispensary woreda:Hawassa region:SNNPR zone:Zone 2,addis ababa dispensary woreda:Hawassa region:SNNPR zone:Zone 2,confirmed
MFR_000179,addis ababa dispensary,SNNPR,DHIS2_000129,addis ababa hospital,SNNPR,0.8246057629585266,addis ababa dispensary woreda:Hawassa region:SNNPR zone:Zone 2,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000179,addis ababa dispensary,SNNPR,DHIS2_000213,addis ababa health post,SNNPR,0.8174927234649658,addis ababa dispensary woreda:Hawassa region:SNNPR zone:Zone 2,addis ababa health post woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000180,gondar health center,Oromia,DHIS2_000180,gondar health center,Oromia,0.9440733194351196,gondar health center woreda:Dukem region:Oromia zone:Zone 3,gondar health center woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000181,nifas silk dispensary,Oromia,DHIS2_000070,nifas silk health center,Oromia,0.7628681659698486,nifas silk dispensary woreda:Modjo region:Oromia zone:Zone 2,nifas silk health center woreda:Dire Dawa region:Oromia zone:Zone 2,confirmed
MFR_000181,nifas silk dispensary,Oromia,DHIS2_000181,nifas silk dispensary,Oromia,0.9383840560913086,nifas silk dispensary woreda:Modjo region:Oromia zone:Zone 2,nifas silk dispensary woreda:Modjo region:Oromia zone:Zone 2,confirmed
MFR_000181,nifas silk dispensary,Oromia,DHIS2_000479,nifas silk referral hospital,Oromia,0.7578055262565613,nifas silk dispensary woreda:Modjo region:Oromia zone:Zone 2,nifas silk referral hospital woreda:Bishoftu region:Oromia zone:Zone 2,confirmed
MFR_000182,bole general hospital,Amhara,DHIS2_000182,bole general hospital,Amhara,0.9474194645881653,bole general hospital woreda:Dessie region:Amhara zone:Zone 2,bole general hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000183,bahir dar health center,Oromia,DHIS2_000183,bahir dar health center,Oromia,0.9881502389907837,bahir dar health center woreda:Adama region:Oromia zone:Zone 5,bahir dar health center woreda:Adama region:Oromia zone:Zone 5,confirmed
MFR_000183,bahir dar health center,Oromia,DHIS2_000270,bahir dar health post,Oromia,0.8362239599227905,bahir dar health center woreda:Adama region:Oromia zone:Zone 5,bahir dar health post woreda:Bishoftu region:Oromia zone:Zone 5,confirmed
MFR_000184,hosaena health post,SNNPR,DHIS2_000153,hosaena health center,SNNPR,0.8899238109588623,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000184,hosaena health post,SNNPR,DHIS2_000184,hosaena health post,SNNPR,0.9197215437889099,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000184,hosaena health post,SNNPR,DHIS2_000420,hosaena health post,SNNPR,0.9197215437889099,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000185,dire dawa referral hospital,SNNPR,DHIS2_000291,dire dawa referral hospitalital,SNNPR,0.7979207038879395,dire dawa referral hospital woreda:Hosaena region:SNNPR zone:Zone 2,dire dawa referral hospitalital woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
