facility_id,facility_name,region,woreda,zone,facility_type,phone,latitude,longitude,owner_type,facility_name_amharic_xlat,facility_name_expanded,facility_name_normalized,facility_name_phonetic,region_normalized,zone_normalized,woreda_normalized
MFR_000126,Nifas Silk Clinic,Amhara,Dessie,Zone 1,Clinic,09393976173,4.3708551110447615,41.48664929949841,Private,Nifas Silk Clinic,Nifas Silk Clinic,nifas silk clinic,N122,amhara,zone 1,dessie
MFR_000127,Gondar Dispensary,Oromia,Adama,Zone 3,Dispensary,09771658869,9.499610575930403,42.50217329739221,Private,Gondar Dispensary,Gondar Dispensary,gondar dispensary,G536,oromia,zone 3,adama
MFR_000128,Dukem HC,Amhara,Dessie,Zone 4,HC,09220971177,6.267687918232427,33.275860148212004,Public,Dukem HC,Dukem Health Center,dukem health center,D254,amhara,zone 4,dessie
MFR_000129,Addis Ababa Hospital,SNNPR,Hosaena,Zone 2,Hospital,09765098996,10.81704466022237,45.446127055608024,Private,Addis Ababa Hospital,Addis Ababa Hospital,addis ababa hospital,A321,snnpr,zone 2,hosaena
MFR_000130,Adama Referral Hospital,Addis Ababa,Nifas Silk,Zone 5,Referral Hospital,09547738488,11.78621494150875,36.76095990842396,NGO,Adama Referral Hospital,Adama Referral Hospital,adama referral hospital,A356,addis ababa,zone 5,nifas silk
MFR_000131,Addis Ababa Hospital,SNNPR,Hawassa,Zone 4,Hospital,09853470977,7.5976623389939695,40.78376557924256,Private,Addis Ababa Hospital,Addis Ababa Hospital,addis ababa hospital,A321,snnpr,zone 4,hawassa
MFR_000132,Dire Dawa Hospital,Oromia,Adama,Zone 3,Hospital,09541970599,10.237825313596659,36.680236645219814,Public,Dire Dawa Hospital,Dire Dawa Hospital,dire dawa hospital,D632,oromia,zone 3,adama
MFR_000133,Nifas Silk HC,Oromia,Modjo,Zone 1,HC,09669365444,7.759792476624652,47.3113040480945,Private,Nifas Silk HC,Nifas Silk Health Center,nifas silk health center,N122,oromia,zone 1,modjo
MFR_000134,Bole Health Post,Amhara,Gondar,Zone 5,Health Post,09686176890,10.140935168403058,33.77138720226375,NGO,Bole Health Post,Bole Health Post,bole health post,B443,amhara,zone 5,gondar
MFR_000135,Dukem HC,SNNPR,Hawassa,Zone 1,HC,09138104320,4.279179037605262,34.12706672603713,Public,Dukem HC,Dukem Health Center,dukem health center,D254,snnpr,zone 1,hawassa
MFR_000136,Adama General Hospital,Oromia,Dukem,Zone 3,General Hospital,09440908587,3.911200924435465,34.16648016118435,Private,Adama General Hospital,Adama General Hospital,adama general hospital,A352,oromia,zone 3,dukem
MFR_000137,Bahir Dar Health Post,SNNPR,Hosaena,Zone 1,Health Post,09160760636,6.775158681712931,45.11145377725142,Private,Bahir Dar Health Post,Bahir Dar Health Post,bahir dar health post,B636,snnpr,zone 1,hosaena
MFR_000138,Bahir Dar Clinic,Addis Ababa,Bole,Zone 5,Clinic,09120880726,12.100708967348178,42.58424078001393,Private,Bahir Dar Clinic,Bahir Dar Clinic,bahir dar clinic,B636,addis ababa,zone 5,bole
MFR_000139,Butajira Dispensary,Amhara,Dessie,Zone 1,Dispensary,09391252249,13.8403657516323,42.699973786757454,Public,Butajira Dispensary,Butajira Dispensary,butajira dispensary,B326,amhara,zone 1,dessie
MFR_000140,Dukem General Hospital,SNNPR,Butajira,Zone 5,General Hospital,09649678201,14.992241994790017,41.337098721557695,NGO,Dukem General Hospital,Dukem General Hospital,dukem general hospital,D252,snnpr,zone 5,butajira
MFR_000141,Butajira HC,Addis Ababa,Nifas Silk,Zone 4,HC,09788566365,8.06115191676615,44.930127569386464,NGO,Butajira HC,Butajira Health Center,butajira health center,B326,addis ababa,zone 4,nifas silk
MFR_000142,Modjo General Hospital,Oromia,Dukem,Zone 2,General Hospital,09362879148,3.4440916165859115,41.9440481772308,NGO,Modjo General Hospital,Modjo General Hospital,modjo general hospital,M322,oromia,zone 2,dukem
MFR_000143,Butajira General Hospital,Addis Ababa,Nifas Silk,Zone 4,General Hospital,09845396080,7.853825396182209,41.586416391501984,Public,Butajira General Hospital,Butajira General Hospital,butajira general hospital,B326,addis ababa,zone 4,nifas silk
MFR_000144,Dessie HC,SNNPR,Hawassa,Zone 2,HC,09471029245,9.242017318544782,39.402255849822964,NGO,Dessie HC,Dessie Health Center,dessie health center,D243,snnpr,zone 2,hawassa
MFR_000145,Hawassa General Hospital,Oromia,Dukem,Zone 3,General Hospital,09885304674,5.22567491492067,38.75945834879589,NGO,Hawassa General Hospital,Hawassa General Hospital,hawassa general hospital,H225,oromia,zone 3,dukem
MFR_000146,Dessie Health Center,SNNPR,Arba Minch,Zone 4,Health Center,09188414095,7.823170963310906,40.198134304558636,NGO,Dessie Health Center,Dessie Health Center,dessie health center,D243,snnpr,zone 4,arba minch
MFR_000147,Gondar Dispensary,Addis Ababa,Kirkos,Zone 1,Dispensary,09196015965,7.036445565941065,40.83778787451784,NGO,Gondar Dispensary,Gondar Dispensary,gondar dispensary,G536,addis ababa,zone 1,kirkos
MFR_000148,Butajira HC,Addis Ababa,Lideta,Zone 5,HC,09186767936,6.555697445471881,36.50411626574865,Private,Butajira HC,Butajira Health Center,butajira health center,B326,addis ababa,zone 5,lideta
MFR_000149,Addis Ababa Dispensary,Oromia,Adama,Zone 5,Dispensary,09281894820,11.155767392316838,36.27380831797596,Public,Addis Ababa Dispensary,Addis Ababa Dispensary,addis ababa dispensary,A321,oromia,zone 5,adama
MFR_000150,Nifas Silk General Hospital,Oromia,Bishoftu,Zone 2,General Hospital,09394445004,13.549419690745976,47.17098033437115,Public,Nifas Silk General Hospital,Nifas Silk General Hospital,nifas silk general hospital,N122,oromia,zone 2,bishoftu
MFR_000151,Bole Clinic,Oromia,Bishoftu,Zone 5,Clinic,09587921522,14.312781289621508,42.74469973488553,Private,Bole Clinic,Bole Clinic,bole clinic,B424,oromia,zone 5,bishoftu
MFR_000152,Hawassa Dispensary,SNNPR,Butajira,Zone 5,Dispensary,09368865527,5.645834508842104,35.79657393216382,Public,Hawassa Dispensary,Hawassa Dispensary,hawassa dispensary,H232,snnpr,zone 5,butajira
MFR_000153,Hosaena Health Center,SNNPR,Butajira,Zone 3,Health Center,09185785788,9.219124400116707,41.95911108645512,Private,Hosaena Health Center,Hosaena Health Center,hosaena health center,H254,snnpr,zone 3,butajira
MFR_000154,Hawassa Health Center,Oromia,Dukem,Zone 5,Health Center,09631765239,4.846750876078261,45.23749687485927,NGO,Hawassa Health Center,Hawassa Health Center,hawassa health center,H243,oromia,zone 5,dukem
MFR_000155,Bole Hospital,Addis Ababa,Bole,Zone 5,Hospital,09329391451,4.0978420487730585,46.1619129394557,Public,Bole Hospital,Bole Hospital,bole hospital,B421,addis ababa,zone 5,bole
MFR_000156,Hawassa Dispensary,Oromia,Adama,Zone 4,Dispensary,09310605409,6.948616384438452,46.97384232478485,NGO,Hawassa Dispensary,Hawassa Dispensary,hawassa dispensary,H232,oromia,zone 4,adama
MFR_000157,Modjo Hospital,SNNPR,Arba Minch,Zone 5,Hospital,09516155579,3.585402980078077,40.989037791011434,Public,Modjo Hospital,Modjo Hospital,modjo hospital,M322,snnpr,zone 5,arba minch
MFR_000158,Hawassa Clinic,Addis Ababa,Bole,Zone 3,Clinic,09362316857,13.594875229649535,40.74118530665425,Private,Hawassa Clinic,Hawassa Clinic,hawassa clinic,H224,addis ababa,zone 3,bole
MFR_000159,Dessie Health Center,Amhara,Gondar,Zone 3,Health Center,09839342048,13.543559836261895,44.961390324103924,NGO,Dessie Health Center,Dessie Health Center,dessie health center,D243,amhara,zone 3,gondar
MFR_000160,Dessie Dispensary,Amhara,Bahir Dar,Zone 4,Dispensary,09321667877,14.161084206116865,34.58751140742876,NGO,Dessie Dispensary,Dessie Dispensary,dessie dispensary,D232,amhara,zone 4,bahir dar
MFR_000161,Dessie Dispensary,Addis Ababa,Nifas Silk,Zone 3,Dispensary,09241984287,3.3509673964147098,45.38725125847144,Public,Dessie Dispensary,Dessie Dispensary,dessie dispensary,D232,addis ababa,zone 3,nifas silk
MFR_000162,Hawassa HP,SNNPR,Butajira,Zone 2,HP,09437427110,9.674180820477083,44.34953705677402,Public,Hawassa HP,Hawassa Health Post,hawassa health post,H243,snnpr,zone 2,butajira
MFR_000163,Addis Ababa Dispensary,SNNPR,Butajira,Zone 5,Dispensary,09448965695,10.581762324200021,36.8970537159624,NGO,Addis Ababa Dispensary,Addis Ababa Dispensary,addis ababa dispensary,A321,snnpr,zone 5,butajira
MFR_000164,Dire Dawa General Hospital,Amhara,Dessie,Zone 4,General Hospital,09783663899,9.495198944113323,47.44488005788492,NGO,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,amhara,zone 4,dessie
MFR_000165,Dessie Referral Hospital,SNNPR,Hawassa,Zone 3,Referral Hospital,09252081603,14.246741846837413,43.3182858345122,Public,Dessie Referral Hospital,Dessie Referral Hospital,dessie referral hospital,D261,snnpr,zone 3,hawassa
MFR_000166,Addis Ababa Referral Hospital,Amhara,Dessie,Zone 2,Referral Hospital,09347214417,7.150596683435481,42.31373276651215,Private,Addis Ababa Referral Hospital,Addis Ababa Referral Hospital,addis ababa referral hospital,A321,amhara,zone 2,dessie
MFR_000167,Dessie HP,Amhara,Gondar,Zone 3,HP,09423426716,10.77088372082289,41.91593788842818,Public,Dessie HP,Dessie Health Post,dessie health post,D243,amhara,zone 3,gondar
MFR_000168,Dire Dawa General Hospital,SNNPR,Butajira,Zone 1,General Hospital,09539221379,8.35083247652098,37.10439999422499,NGO,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,snnpr,zone 1,butajira
MFR_000169,Hosaena General Hospital,Addis Ababa,Bole,Zone 4,General Hospital,09895388417,12.91104918959876,37.47561646484989,Private,Hosaena General Hospital,Hosaena General Hospital,hosaena general hospital,H252,addis ababa,zone 4,bole
MFR_000170,Dire Dawa Health Center,Oromia,Modjo,Zone 5,Health Center,09536267668,14.558839841281582,33.46953470621274,NGO,Dire Dawa Health Center,Dire Dawa Health Center,dire dawa health center,D634,oromia,zone 5,modjo
MFR_000171,Dire Dawa Dispensary,Amhara,Dessie,Zone 2,Dispensary,09292030459,8.307585148570922,37.679279857426955,Public,Dire Dawa Dispensary,Dire Dawa Dispensary,dire dawa dispensary,D633,amhara,zone 2,dessie
MFR_000172,Adama Clinic,Oromia,Adama,Zone 4,Clinic,09861465754,7.422316124685134,45.965373747594555,Private,Adama Clinic,Adama Clinic,adama clinic,A352,oromia,zone 4,adama
MFR_000173,Dessie Hospital,Addis Ababa,Bole,Zone 3,Hospital,09257347699,4.8438964579333526,39.80540451907924,Public,Dessie Hospital,Dessie Hospital,dessie hospital,D221,addis ababa,zone 3,bole
MFR_000174,Kirkos Clinic,Amhara,Mekelle,Zone 1,Clinic,09664856856,14.050174173788243,42.24975471781107,Private,Kirkos Clinic,Kirkos Clinic,kirkos clinic,K622,amhara,zone 1,mekelle
MFR_000175,Bole Dispensary,Amhara,Mekelle,Zone 5,Dispensary,09793629045,5.406296720404041,40.373918201121555,Public,Bole Dispensary,Bole Dispensary,bole dispensary,B432,amhara,zone 5,mekelle
MFR_000176,Butajira Health Center,SNNPR,Arba Minch,Zone 3,Health Center,09898240465,3.1394464788972076,34.08670331691838,Public,Butajira Health Center,Butajira Health Center,butajira health center,B326,snnpr,zone 3,arba minch
MFR_000177,Bahir Dar Referral Hospital,Addis Ababa,Bole,Zone 1,Referral Hospital,09358018519,13.893823835815681,43.86427962189618,Public,Bahir Dar Referral Hospital,Bahir Dar Referral Hospital,bahir dar referral hospital,B636,addis ababa,zone 1,bole
MFR_000178,Gondar Referral Hospital,Amhara,Bahir Dar,Zone 2,Referral Hospital,09251965471,10.41786881181743,43.53697455816156,Public,Gondar Referral Hospital,Gondar Referral Hospital,gondar referral hospital,G536,amhara,zone 2,bahir dar
MFR_000179,Addis Ababa Dispensary,SNNPR,Hawassa,Zone 2,Dispensary,09470350105,7.207523174510169,33.4980466318705,Private,Addis Ababa Dispensary,Addis Ababa Dispensary,addis ababa dispensary,A321,snnpr,zone 2,hawassa
MFR_000180,Gondar HC,Oromia,Dukem,Zone 3,HC,09456462256,12.857288736118397,33.617752429189075,Public,Gondar HC,Gondar Health Center,gondar health center,G536,oromia,zone 3,dukem
MFR_000181,Nifas Silk Dispensary,Oromia,Modjo,Zone 2,Dispensary,09885530792,14.234546954924278,33.779569254772085,Private,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,oromia,zone 2,modjo
MFR_000182,Bole General Hospital,Amhara,Dessie,Zone 2,General Hospital,09630606265,10.929841419591009,41.295021788879374,NGO,Bole General Hospital,Bole General Hospital,bole general hospital,B425,amhara,zone 2,dessie
MFR_000183,Bahir Dar HC,Oromia,Adama,Zone 5,HC,09555221400,3.7242250078867656,36.706548510152196,NGO,Bahir Dar HC,Bahir Dar Health Center,bahir dar health center,B636,oromia,zone 5,adama
MFR_000184,Hosaena HP,SNNPR,Butajira,Zone 3,HP,09520556086,11.931348787139466,46.077491684596815,Private,Hosaena HP,Hosaena Health Post,hosaena health post,H254,snnpr,zone 3,butajira
MFR_000185,Dire Dawa Referral Hospital,SNNPR,Hosaena,Zone 2,Referral Hospital,09391718171,6.9877755042613074,41.137179535790516,NGO,Dire Dawa Referral Hospital,Dire Dawa Referral Hospital,dire dawa referral hospital,D636,snnpr,zone 2,hosaena
MFR_000186,Dessie Referral Hospital,Oromia,Dire Dawa,Zone 5,Referral Hospital,09487066032,3.3678300264696728,36.8652433276682,NGO,Dessie Referral Hospital,Dessie Referral Hospital,dessie referral hospital,D261,oromia,zone 5,dire dawa
MFR_000187,Butajira HP,SNNPR,Hawassa,Zone 4,HP,09691173011,10.545177818471341,44.03025447998629,Private,Butajira HP,Butajira Health Post,butajira health post,B326,snnpr,zone 4,hawassa
MFR_000188,Adama HP,Addis Ababa,Nifas Silk,Zone 2,HP,09427066318,3.3527333490780875,38.932727547735226,Private,Adama HP,Adama Health Post,adama health post,A354,addis ababa,zone 2,nifas silk
MFR_000189,Dire Dawa Health Post,Oromia,Dukem,Zone 5,Health Post,09338175911,6.40625434330374,38.387265444993474,NGO,Dire Dawa Health Post,Dire Dawa Health Post,dire dawa health post,D634,oromia,zone 5,dukem
MFR_000190,Dukem Clinic,Addis Ababa,Nifas Silk,Zone 2,Clinic,09290716715,7.86372219702892,42.02783075493013,NGO,Dukem Clinic,Dukem Clinic,dukem clinic,D252,addis ababa,zone 2,nifas silk
MFR_000191,Nifas Silk Dispensary,Addis Ababa,Arada,Zone 1,Dispensary,09773640055,5.966772892838124,46.06124851908767,Private,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,addis ababa,zone 1,arada
MFR_000192,Modjo Dispensary,Oromia,Adama,Zone 1,Dispensary,09548785284,14.63294786802345,36.872001490516915,Public,Modjo Dispensary,Modjo Dispensary,modjo dispensary,M323,oromia,zone 1,adama
MFR_000193,Dukem Health Post,Oromia,Modjo,Zone 1,Health Post,09566437579,8.30429248539429,37.96334044483758,Public,Dukem Health Post,Dukem Health Post,dukem health post,D254,oromia,zone 1,modjo
MFR_000194,Butajira Health Center,Addis Ababa,Addis Ketema,Zone 3,Health Center,09433284856,6.030333384905031,38.38876121874368,Public,Butajira Health Center,Butajira Health Center,butajira health center,B326,addis ababa,zone 3,addis ketema
MFR_000195,Bahir Dar Hospital,Oromia,Dire Dawa,Zone 4,Hospital,09897901550,12.381483958140352,43.580783911683056,NGO,Bahir Dar Hospital,Bahir Dar Hospital,bahir dar hospital,B636,oromia,zone 4,dire dawa
MFR_000196,Hawassa HC,Addis Ababa,Addis Ketema,Zone 1,HC,09244761500,4.47564970235552,36.4669636864147,NGO,Hawassa HC,Hawassa Health Center,hawassa health center,H243,addis ababa,zone 1,addis ketema
MFR_000197,Kirkos Hospital,Oromia,Dire Dawa,Zone 2,Hospital,09486794548,4.2397074854881875,41.77006050663883,NGO,Kirkos Hospital,Kirkos Hospital,kirkos hospital,K622,oromia,zone 2,dire dawa
MFR_000198,Adama HC,Oromia,Dukem,Zone 3,HC,09876984430,14.677172976844158,41.70168344543202,Private,Adama HC,Adama Health Center,adama health center,A354,oromia,zone 3,dukem
MFR_000199,Nifas Silk HP,Oromia,Bishoftu,Zone 2,HP,09483790799,4.508898141679786,34.99071980728916,Private,Nifas Silk HP,Nifas Silk Health Post,nifas silk health post,N122,oromia,zone 2,bishoftu
MFR_000200,Butajira HC,Amhara,Gondar,Zone 5,HC,09536844511,5.260189005187217,43.96244212306315,NGO,Butajira HC,Butajira Health Center,butajira health center,B326,amhara,zone 5,gondar
MFR_000201,Hawassa Health Center,SNNPR,Butajira,Zone 2,Health Center,09285230621,13.057383475777323,47.16921329211035,Private,Hawassa Health Center,Hawassa Health Center,hawassa health center,H243,snnpr,zone 2,butajira
MFR_000202,Butajira Clinic,Addis Ababa,Kirkos,Zone 4,Clinic,09118704813,12.222232374285495,34.6966472861486,Public,Butajira Clinic,Butajira Clinic,butajira clinic,B326,addis ababa,zone 4,kirkos
MFR_000203,Gondar Hospital,Addis Ababa,Nifas Silk,Zone 2,Hospital,09616851803,11.003658203890888,41.65777855067622,Private,Gondar Hospital,Gondar Hospital,gondar hospital,G536,addis ababa,zone 2,nifas silk
MFR_000204,Adama Health Center,Amhara,Dessie,Zone 1,Health Center,09129397196,7.882895528674448,46.061301755058885,NGO,Adama Health Center,Adama Health Center,adama health center,A354,amhara,zone 1,dessie
MFR_000205,Dessie Referral Hospital,Amhara,Dessie,Zone 5,Referral Hospital,09662764241,6.924397938758864,43.01390078345377,Public,Dessie Referral Hospital,Dessie Referral Hospital,dessie referral hospital,D261,amhara,zone 5,dessie
MFR_000206,Dessie Health Center,Oromia,Modjo,Zone 1,Health Center,09178209364,4.442508664447301,41.167336469412746,Private,Dessie Health Center,Dessie Health Center,dessie health center,D243,oromia,zone 1,modjo
MFR_000207,Dire Dawa Dispensary,Oromia,Dire Dawa,Zone 2,Dispensary,09346591531,10.15782569982506,41.1853033274321,NGO,Dire Dawa Dispensary,Dire Dawa Dispensary,dire dawa dispensary,D633,oromia,zone 2,dire dawa
MFR_000208,Hawassa Dispensary,Oromia,Dukem,Zone 4,Dispensary,09824677441,7.557429362150758,45.95000474357738,Public,Hawassa Dispensary,Hawassa Dispensary,hawassa dispensary,H232,oromia,zone 4,dukem
MFR_000209,Adama Hospital,Addis Ababa,Kirkos,Zone 3,Hospital,09444125539,7.785873370762806,41.702585538409984,NGO,Adama Hospital,Adama Hospital,adama hospital,A352,addis ababa,zone 3,kirkos
MFR_000210,Hawassa Hospital,SNNPR,Hosaena,Zone 4,Hospital,09747710964,5.349335828202554,33.11344312467213,NGO,Hawassa Hospital,Hawassa Hospital,hawassa hospital,H221,snnpr,zone 4,hosaena
MFR_000211,Modjo Health Post,Addis Ababa,Addis Ketema,Zone 2,Health Post,09640315282,3.72320868347473,47.01654040208271,Private,Modjo Health Post,Modjo Health Post,modjo health post,M324,addis ababa,zone 2,addis ketema
MFR_000212,Kirkos HP,Addis Ababa,Addis Ketema,Zone 2,HP,09443978658,11.0411524153313,46.94408816132984,Private,Kirkos HP,Kirkos Health Post,kirkos health post,K622,addis ababa,zone 2,addis ketema
MFR_000213,Addis Ababa HP,SNNPR,Hosaena,Zone 2,HP,09777284075,12.878088187147924,40.837215607741776,NGO,Addis Ababa HP,Addis Ababa Health Post,addis ababa health post,A321,snnpr,zone 2,hosaena
MFR_000214,Dukem Clinic,Addis Ababa,Bole,Zone 1,Clinic,09723952821,14.555122502850958,40.25318470079887,Public,Dukem Clinic,Dukem Clinic,dukem clinic,D252,addis ababa,zone 1,bole
MFR_000215,Modjo General Hospital,SNNPR,Butajira,Zone 2,General Hospital,09450071048,10.655822469519572,40.727627555005974,Public,Modjo General Hospital,Modjo General Hospital,modjo general hospital,M322,snnpr,zone 2,butajira
MFR_000216,Butajira Dispensary,Oromia,Dukem,Zone 3,Dispensary,09887827225,13.078335634400645,46.50034685097017,Public,Butajira Dispensary,Butajira Dispensary,butajira dispensary,B326,oromia,zone 3,dukem
MFR_000217,Butajira Health Post,Amhara,Dessie,Zone 3,Health Post,09117667857,13.21409113023325,43.07137004295922,Private,Butajira Health Post,Butajira Health Post,butajira health post,B326,amhara,zone 3,dessie
MFR_000218,Kirkos Health Center,Addis Ababa,Kirkos,Zone 1,Health Center,09727644180,11.842484939330186,45.941956163148426,Private,Kirkos Health Center,Kirkos Health Center,kirkos health center,K622,addis ababa,zone 1,kirkos
MFR_000219,Dire Dawa General Hospital,Amhara,Bahir Dar,Zone 5,General Hospital,09640131276,9.56036895256884,36.479206441739635,Public,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,amhara,zone 5,bahir dar
MFR_000220,Hawassa Health Post,SNNPR,Hawassa,Zone 1,Health Post,09245609212,10.1645630027483,43.13761867631064,Public,Hawassa Health Post,Hawassa Health Post,hawassa health post,H243,snnpr,zone 1,hawassa
MFR_000221,Gondar Health Post,Oromia,Bishoftu,Zone 4,Health Post,09882668141,10.238632922560466,38.0584069913313,Public,Gondar Health Post,Gondar Health Post,gondar health post,G536,oromia,zone 4,bishoftu
MFR_000222,Dire Dawa Dispensary,Addis Ababa,Addis Ketema,Zone 5,Dispensary,09139737667,6.88045874538625,36.39984603340482,Public,Dire Dawa Dispensary,Dire Dawa Dispensary,dire dawa dispensary,D633,addis ababa,zone 5,addis ketema
MFR_000223,Bahir Dar Hospital,Amhara,Dessie,Zone 2,Hospital,09831814501,3.8391792685132096,42.60252335742249,NGO,Bahir Dar Hospital,Bahir Dar Hospital,bahir dar hospital,B636,amhara,zone 2,dessie
MFR_000224,Dessie Health Post,SNNPR,Arba Minch,Zone 1,Health Post,09434005377,5.283898353828814,33.785083136797624,NGO,Dessie Health Post,Dessie Health Post,dessie health post,D243,snnpr,zone 1,arba minch
MFR_000225,Gondar HP,SNNPR,Butajira,Zone 5,HP,09491831756,3.7217081112094226,41.434452238168646,NGO,Gondar HP,Gondar Health Post,gondar health post,G536,snnpr,zone 5,butajira
MFR_000226,Hosaena Dispensary,Oromia,Adama,Zone 4,Dispensary,09847201803,12.86167732681304,33.01855019639114,NGO,Hosaena Dispensary,Hosaena Dispensary,hosaena dispensary,H253,oromia,zone 4,adama
MFR_000227,Dessie General Hospital,Amhara,Dessie,Zone 4,General Hospital,09589157203,7.791790989711698,35.28624019995626,Public,Dessie General Hospital,Dessie General Hospital,dessie general hospital,D225,amhara,zone 4,dessie
MFR_000228,Kirkos HP,Addis Ababa,Lideta,Zone 1,HP,09799920287,10.483028256033116,34.33686648174025,Public,Kirkos HP,Kirkos Health Post,kirkos health post,K622,addis ababa,zone 1,lideta
MFR_000229,Nifas Silk HP,Amhara,Mekelle,Zone 2,HP,09146968086,11.504936372915717,33.54240570787143,Public,Nifas Silk HP,Nifas Silk Health Post,nifas silk health post,N122,amhara,zone 2,mekelle
MFR_000230,Kirkos HC,SNNPR,Hawassa,Zone 4,HC,09364915906,14.243493876372753,41.30703361068564,Private,Kirkos HC,Kirkos Health Center,kirkos health center,K622,snnpr,zone 4,hawassa
MFR_000231,Bole HC,Oromia,Dukem,Zone 4,HC,09361914894,9.188153132357973,46.79087959821626,Public,Bole HC,Bole Health Center,bole health center,B443,oromia,zone 4,dukem
MFR_000232,Bahir Dar Health Center,Amhara,Dessie,Zone 2,Health Center,09387540509,4.396396774625713,45.26174562736787,Private,Bahir Dar Health Center,Bahir Dar Health Center,bahir dar health center,B636,amhara,zone 2,dessie
MFR_000233,Dire Dawa General Hospital,SNNPR,Hosaena,Zone 3,General Hospital,09584193473,6.656149669176489,34.21378924576878,Private,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,snnpr,zone 3,hosaena
MFR_000234,Gondar HP,Oromia,Dukem,Zone 5,HP,09242318232,9.876497147170191,46.990961107143825,Private,Gondar HP,Gondar Health Post,gondar health post,G536,oromia,zone 5,dukem
MFR_000235,Gondar Health Center,Addis Ababa,Addis Ketema,Zone 3,Health Center,09531609907,10.27503525301173,44.472147013544934,NGO,Gondar Health Center,Gondar Health Center,gondar health center,G536,addis ababa,zone 3,addis ketema
MFR_000236,Adama Hospital,Addis Ababa,Lideta,Zone 4,Hospital,09453663896,4.4611429335032975,40.173510345721084,Public,Adama Hospital,Adama Hospital,adama hospital,A352,addis ababa,zone 4,lideta
MFR_000237,Bahir Dar HP,Amhara,Mekelle,Zone 5,HP,09611428127,8.274140263594921,34.58497026392616,NGO,Bahir Dar HP,Bahir Dar Health Post,bahir dar health post,B636,amhara,zone 5,mekelle
MFR_000238,Bahir Dar General Hospital,SNNPR,Hosaena,Zone 2,General Hospital,09328392993,4.824298237543777,33.920244406660025,Public,Bahir Dar General Hospital,Bahir Dar General Hospital,bahir dar general hospital,B636,snnpr,zone 2,hosaena
MFR_000239,Modjo HC,SNNPR,Hosaena,Zone 1,HC,09197746642,3.6933667319563996,43.425528432878295,NGO,Modjo HC,Modjo Health Center,modjo health center,M324,snnpr,zone 1,hosaena
MFR_000240,Bahir Dar Health Post,Addis Ababa,Bole,Zone 4,Health Post,09150467715,5.133196654214979,43.37427083353979,NGO,Bahir Dar Health Post,Bahir Dar Health Post,bahir dar health post,B636,addis ababa,zone 4,bole
MFR_000241,Kirkos General Hospital,Amhara,Bahir Dar,Zone 2,General Hospital,09428321829,5.64963155742767,35.60628893493442,NGO,Kirkos General Hospital,Kirkos General Hospital,kirkos general hospital,K622,amhara,zone 2,bahir dar
MFR_000242,Gondar Health Post,Addis Ababa,Addis Ketema,Zone 5,Health Post,09698635846,7.413112210527475,39.211946287933905,Public,Gondar Health Post,Gondar Health Post,gondar health post,G536,addis ababa,zone 5,addis ketema
MFR_000243,Gondar General Hospital,SNNPR,Hawassa,Zone 5,General Hospital,09649031525,7.993847978157138,40.220162274529855,Private,Gondar General Hospital,Gondar General Hospital,gondar general hospital,G536,snnpr,zone 5,hawassa
MFR_000244,Butajira General Hospital,Oromia,Dukem,Zone 5,General Hospital,09228463212,10.427378316092659,37.852505923672105,Public,Butajira General Hospital,Butajira General Hospital,butajira general hospital,B326,oromia,zone 5,dukem
MFR_000245,Dessie HP,SNNPR,Hawassa,Zone 5,HP,09382487614,7.4569028118016885,36.9877670498147,NGO,Dessie HP,Dessie Health Post,dessie health post,D243,snnpr,zone 5,hawassa
MFR_000246,Gondar HP,Addis Ababa,Kirkos,Zone 3,HP,09241216359,13.375924705685012,36.65216952607301,Public,Gondar HP,Gondar Health Post,gondar health post,G536,addis ababa,zone 3,kirkos
MFR_000247,Dessie Referral Hospital,Addis Ababa,Addis Ketema,Zone 1,Referral Hospital,09186599400,7.708724658341694,47.343332859734225,Public,Dessie Referral Hospital,Dessie Referral Hospital,dessie referral hospital,D261,addis ababa,zone 1,addis ketema
MFR_000248,Hawassa Health Center,Addis Ababa,Bole,Zone 3,Health Center,09464254875,13.09045895311107,33.57639523443488,NGO,Hawassa Health Center,Hawassa Health Center,hawassa health center,H243,addis ababa,zone 3,bole
MFR_000249,Modjo Referral Hospital,SNNPR,Arba Minch,Zone 5,Referral Hospital,09466348502,10.640036186006487,42.20900377140093,NGO,Modjo Referral Hospital,Modjo Referral Hospital,modjo referral hospital,M326,snnpr,zone 5,arba minch
MFR_000250,Addis Ababa General Hospital,Addis Ababa,Addis Ketema,Zone 5,General Hospital,09121963776,11.16273335050024,33.625093509035764,NGO,Addis Ababa General Hospital,Addis Ababa General Hospital,addis ababa general hospital,A321,addis ababa,zone 5,addis ketema
MFR_000251,Butajira Health Center,Amhara,Gondar,Zone 4,Health Center,09275651053,14.478016779593762,44.062625391885106,NGO,Butajira Health Center,Butajira Health Center,butajira health center,B326,amhara,zone 4,gondar
