mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b
1058909,abdi bori primary clinic,oromia,XaQLCteqvtW,abdii primary clinic,oromia,0.7985928058624268,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdii primary clinic region:oromia zone:East Wellega ZHD
1058909,abdi bori primary clinic,oromia,mIzIvrevQPM,abdi boru small clinic,oromia,0.809792697429657,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdi boru small clinic region:oromia zone:Guji ZHD
1058909,abdi bori primary clinic,oromia,iaEFCRdXREM,abdi boru small clinic,oromia,0.809792697429657,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdi boru small clinic region:oromia zone:Guji ZHD
1058909,abdi bori primary clinic,oromia,Rv6KeSAQZw8,abdi boru small clinic,oromia,0.809792697429657,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdi boru small clinic region:oromia zone:Guji ZHD
1058909,abdi bori primary clinic,oromia,zG8PEJvi3fg,abdi bori primary clinic,oromia,0.8455920219421387,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdi bori primary clinic region:oromia zone:Kelem Wellega  ZHD
1058909,abdi bori primary clinic,oromia,nbmg9uRRo42,abote phcu,oromia,0.2916903793811798,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abote phcu region:oromia zone:Kelem Wellega  ZHD
1058909,abdi bori primary clinic,oromia,S2G6N2YqwqC,abdi primary clinic,oromia,0.8136692047119141,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdi primary clinic region:oromia zone:North Shewa  ZHD
1058909,abdi bori primary clinic,oromia,EB69dEH4GH9,abdii boruu primary,oromia,0.8033145666122437,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdii boruu primary region:oromia zone:West Guji ZHD
1058909,abdi bori primary clinic,oromia,ZFlIQ7uMFXi,abdii boruu primary,oromia,0.8033145666122437,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdii boruu primary region:oromia zone:West Guji ZHD
1058909,abdi bori primary clinic,oromia,le985Djz8ZH,abdi boru lower primary clinic,oromia,0.853933572769165,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdi boru lower primary clinic region:oromia zone:West Hararge ZHD
1058909,abdi bori primary clinic,oromia,f9dRHxYDzjk,abdi bori primary clinic,oromia,0.8822526931762695,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdi bori primary clinic region:oromia zone:West Wellega  ZHD
1058909,abdi bori primary clinic,oromia,Ho9XnZwjZMT,abdi primary clinic,oromia,0.8339365124702454,abdi bori primary clinic woreda:Abaya region:oromia zone:West Guji Zone,abdi primary clinic region:oromia zone:West Wellega  ZHD
1058913,harme primary clinic,oromia,vIIK1QsU5Gb,harme primary clinic,oromia,0.7445458173751831,harme primary clinic woreda:Haruf SubCity region:oromia zone:Shashemene Town,harme primary clinic region:oromia zone:Arsi ZHD
1058913,harme primary clinic,oromia,sIHLVW5KkXC,harme primary clinic,oromia,0.7445458173751831,harme primary clinic woreda:Haruf SubCity region:oromia zone:Shashemene Town,harme primary clinic region:oromia zone:Arsi ZHD
1058913,harme primary clinic,oromia,vtQJqnePIpZ,haromaya primary clinic,oromia,0.6322956085205078,harme primary clinic woreda:Haruf SubCity region:oromia zone:Shashemene Town,haromaya primary clinic region:oromia zone:East Hararge ZHD
1058913,harme primary clinic,oromia,FzzXF1M2hW9,harenfama phcu,oromia,0.19249118864536285,harme primary clinic woreda:Haruf SubCity region:oromia zone:Shashemene Town,harenfama phcu region:oromia zone:Guji ZHD
1058913,harme primary clinic,oromia,FeezqRn9Gqj,hurrumuu phcu,oromia,0.17706871032714844,harme primary clinic woreda:Haruf SubCity region:oromia zone:Shashemene Town,hurrumuu phcu region:oromia zone:Ilu Aba Bora ZHD
1058913,harme primary clinic,oromia,Ygs16mndunQ,hirna phcu,oromia,0.19933512806892395,harme primary clinic woreda:Haruf SubCity region:oromia zone:Shashemene Town,hirna phcu region:oromia zone:West Hararge ZHD
1058915,keyrat drug store,oromia,AhaDCyMkRF6,karodada phcu,oromia,0.1867954134941101,keyrat drug store woreda:Aweday Sub City region:oromia zone:Maya Town,karodada phcu region:oromia zone:East Hararge ZHD
1058916,sena medium clinic,oromia,K7Hj6YZW4CE,sina medium clinic,oromia,0.6734632849693298,sena medium clinic woreda:Dambela Sub City region:oromia zone:Adama Town,sina medium clinic region:oromia zone:SHEGER CITY Health Office
1058918,oda medium clinic,oromia,cTroaMwo363,oda medium clinic,oromia,0.875823974609375,oda medium clinic woreda:Batu Town region:oromia zone:Batu Town,oda medium clinic region:oromia zone:Arsi ZHD
1058918,oda medium clinic,oromia,wuyjsSJvdeD,oda medium clinic,oromia,0.875823974609375,oda medium clinic woreda:Batu Town region:oromia zone:Batu Town,oda medium clinic region:oromia zone:Arsi ZHD
1058918,oda medium clinic,oromia,iKoPTCnW1bg,oda muda health post,oromia,0.7580593228340149,oda medium clinic woreda:Batu Town region:oromia zone:Batu Town,oda muda health post region:oromia zone:East Hararge ZHD
1058918,oda medium clinic,oromia,TLMVdACjZHZ,oda medium clinic,oromia,0.8743711113929749,oda medium clinic woreda:Batu Town region:oromia zone:Batu Town,oda medium clinic region:oromia zone:Horo Gudru Wellega  ZHD
1058918,oda medium clinic,oromia,HQd6dFx5JfP,oda medium clinic,oromia,0.883639931678772,oda medium clinic woreda:Batu Town region:oromia zone:Batu Town,oda medium clinic region:oromia zone:North Shewa  ZHD
1058918,oda medium clinic,oromia,oOJXOhLOhub,oda medium clinic,oromia,0.884518563747406,oda medium clinic woreda:Batu Town region:oromia zone:Batu Town,oda medium clinic region:oromia zone:West Shewa  ZHD
1058919,shalomi medium clinic,oromia,HE53Lugtp1m,salam medium clinic,oromia,0.6673423647880554,shalomi medium clinic woreda:Bora region:oromia zone:East Shewa Zone,salam medium clinic region:oromia zone:Adama Special ZHD
1058919,shalomi medium clinic,oromia,M3hBWfgQzdU,selam medium clinic,oromia,0.7740426659584045,shalomi medium clinic woreda:Bora region:oromia zone:East Shewa Zone,selam medium clinic region:oromia zone:East Shewa  ZHD
1058919,shalomi medium clinic,oromia,IJH3ORnnKKZ,salemon small clinic,oromia,0.5233765840530396,shalomi medium clinic woreda:Bora region:oromia zone:East Shewa Zone,salemon small clinic region:oromia zone:Guji ZHD
1058919,shalomi medium clinic,oromia,DKFFUUzyqK0,salemon takilu small clinic,oromia,0.5336426496505737,shalomi medium clinic woreda:Bora region:oromia zone:East Shewa Zone,salemon takilu small clinic region:oromia zone:Guji ZHD
1058919,shalomi medium clinic,oromia,NTG3Ni7ogsA,solomon primary clinic,oromia,0.6440396308898926,shalomi medium clinic woreda:Bora region:oromia zone:East Shewa Zone,solomon primary clinic region:oromia zone:Ilu Aba Bora ZHD
1058919,shalomi medium clinic,oromia,WC2PD4MXmUV,selam medium clinic,oromia,0.6764222383499146,shalomi medium clinic woreda:Bora region:oromia zone:East Shewa Zone,selam medium clinic region:oromia zone:Jimma ZHD
1058919,shalomi medium clinic,oromia,JzZNqQqiKZT,salam medium clinic,oromia,0.6806638836860657,shalomi medium clinic woreda:Bora region:oromia zone:East Shewa Zone,salam medium clinic region:oromia zone:West Guji ZHD
1058919,shalomi medium clinic,oromia,asbnupgfRnM,shaalom medium clinic,oromia,0.8173164129257202,shalomi medium clinic woreda:Bora region:oromia zone:East Shewa Zone,shaalom medium clinic region:oromia zone:West Shewa  ZHD
1058921,bilal drug store,oromia,cDRdvwEJyjl,bele 01 health post,oromia,0.3207315504550934,bilal drug store woreda:Aweday Sub City region:oromia zone:Maya Town,bele 01 health post region:oromia zone:Arsi ZHD
1058921,bilal drug store,oromia,FJWAOI3KVRZ,balewold primary clinic,oromia,0.3243221342563629,bilal drug store woreda:Aweday Sub City region:oromia zone:Maya Town,balewold primary clinic region:oromia zone:East Hararge ZHD
1058921,bilal drug store,oromia,Cm80Hv9gKsb,billa 01 health post,oromia,0.3516174852848053,bilal drug store woreda:Aweday Sub City region:oromia zone:Maya Town,billa 01 health post region:oromia zone:West Wellega  ZHD
1058921,bilal drug store,oromia,uzoiBYK5ZCO,billa 02 health post,oromia,0.35959914326667786,bilal drug store woreda:Aweday Sub City region:oromia zone:Maya Town,billa 02 health post region:oromia zone:West Wellega  ZHD
1058922,biftu gada medium clinic,oromia,bIsknz74KOV,biftu salale primary clinic,oromia,0.7525898814201355,biftu gada medium clinic woreda:Bora region:oromia zone:East Shewa Zone,biftu salale primary clinic region:oromia zone:North Shewa  ZHD
1058926,shanas medium clinic,oromia,aL72SPks8rf,samson primary clinic,oromia,0.5127504467964172,shanas medium clinic woreda:Meki Town region:oromia zone:East Shewa Zone,samson primary clinic region:oromia zone:Arsi ZHD
1058926,shanas medium clinic,oromia,wCuE9gjs96F,shanan phcu,oromia,0.5702666640281677,shanas medium clinic woreda:Meki Town region:oromia zone:East Shewa Zone,shanan phcu region:oromia zone:West Shewa  ZHD
1058928,mati pharmacy,oromia,u0uXlWpuT6z,meti primary clinic,oromia,0.5306236743927002,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,meti primary clinic region:oromia zone:Arsi ZHD
1058928,mati pharmacy,oromia,bwsw3wjk5IE,mati primary clinic,oromia,0.7133015990257263,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:Buno Bedele ZHD
1058928,mati pharmacy,oromia,HsrZ43AxI77,mati primary clinic,oromia,0.7841244339942932,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:East Hararge ZHD
1058928,mati pharmacy,oromia,L9i6hcK9a4O,mati primary clinic,oromia,0.7222265005111694,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:Guji ZHD
1058928,mati pharmacy,oromia,MCtyqPjUWwx,mati primary clinic,oromia,0.7240614891052246,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:Horo Gudru Wellega  ZHD
1058928,mati pharmacy,oromia,jrym7kDfyzL,mati primary clinic,oromia,0.7197843194007874,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:Ilu Aba Bora ZHD
1058928,mati pharmacy,oromia,SlSzUyPAAzK,metu primary clinic,oromia,0.4472696781158447,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,metu primary clinic region:oromia zone:Ilu Aba Bora ZHD
1058928,mati pharmacy,oromia,BQikVqpYxsJ,mati primary clinic,oromia,0.7188403010368347,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:Jimma ZHD
1058928,mati pharmacy,oromia,SpKVMaunka5,mati primary clinic,oromia,0.7188403010368347,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:Jimma ZHD
1058928,mati pharmacy,oromia,mWm8ENeiOqK,mati primary clinic,oromia,0.7201594114303589,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:Kelem Wellega  ZHD
1058928,mati pharmacy,oromia,GR7gu8kC1hU,mati primary clinic,oromia,0.7385454177856445,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:West Arsi ZHD
1058928,mati pharmacy,oromia,rSfVwYxkr2i,mati primary clinic,oromia,0.7385454177856445,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:West Arsi ZHD
1058928,mati pharmacy,oromia,C4YWRg2djNJ,mati primary,oromia,0.6714348196983337,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary region:oromia zone:West Guji ZHD
1058928,mati pharmacy,oromia,xwrKgxLHnVN,mati primary clinic,oromia,0.7352242469787598,mati pharmacy woreda:Deder Town region:oromia zone:East Hararge Zone,mati primary clinic region:oromia zone:West Shewa  ZHD
1058930,elshadai drug store,oromia,g31Xbo4nNOW,elshaday medium clinic,oromia,0.5897050499916077,elshadai drug store woreda:Deder Town region:oromia zone:East Hararge Zone,elshaday medium clinic region:oromia zone:Adama Special ZHD
1058930,elshadai drug store,oromia,BG65sAhNWpi,elshaday medium clinic,oromia,0.6654006242752075,elshadai drug store woreda:Deder Town region:oromia zone:East Hararge Zone,elshaday medium clinic region:oromia zone:Ambo Town ZHD
1058930,elshadai drug store,oromia,Khg2MizutqA,elshaday clinic,oromia,0.6941221356391907,elshadai drug store woreda:Deder Town region:oromia zone:East Hararge Zone,elshaday clinic region:oromia zone:East Hararge ZHD
1058930,elshadai drug store,oromia,Iooluo6ORYT,elshaday primary clinic,oromia,0.6179602146148682,elshadai drug store woreda:Deder Town region:oromia zone:East Hararge Zone,elshaday primary clinic region:oromia zone:Ilu Aba Bora ZHD
1058930,elshadai drug store,oromia,e7x7WUImTbA,elu ego edoro phcu,oromia,0.2732188105583191,elshadai drug store woreda:Deder Town region:oromia zone:East Hararge Zone,elu ego edoro phcu region:oromia zone:North Shewa  ZHD
1058930,elshadai drug store,oromia,xMJgmBRZNQ7,el shaday primary clinic,oromia,0.47922879457473755,elshadai drug store woreda:Deder Town region:oromia zone:East Hararge Zone,el shaday primary clinic region:oromia zone:West Wellega  ZHD
1058933,gada bari medium clinic,oromia,Q5x28N4MUlH,geda primary clinic,oromia,0.6158440709114075,gada bari medium clinic woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,geda primary clinic region:oromia zone:Bale ZHD
1058933,gada bari medium clinic,oromia,fA7KSBsoHUt,gada primary clinic,oromia,0.6793169379234314,gada bari medium clinic woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,gada primary clinic region:oromia zone:Borena ZHD
1058933,gada bari medium clinic,oromia,VkSI48vo3EZ,gada primary clinic,oromia,0.7124489545822144,gada bari medium clinic woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,gada primary clinic region:oromia zone:East Hararge ZHD
1058933,gada bari medium clinic,oromia,qkvQYWPl1Nu,geda primary clinic,oromia,0.6049603223800659,gada bari medium clinic woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,geda primary clinic region:oromia zone:East Hararge ZHD
1058933,gada bari medium clinic,oromia,IjkIQpPmpRH,geda primary clinic,oromia,0.600652277469635,gada bari medium clinic woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,geda primary clinic region:oromia zone:East Wellega ZHD
1058933,gada bari medium clinic,oromia,chCLiiA8DPk,geda primary clinic,oromia,0.546920657157898,gada bari medium clinic woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,geda primary clinic region:oromia zone:Ilu Aba Bora ZHD
1058933,gada bari medium clinic,oromia,tI6vVkgbHdT,gada primary clinic,oromia,0.6809226274490356,gada bari medium clinic woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,gada primary clinic region:oromia zone:West Shewa  ZHD
1058937,sena medium clinic,oromia,K7Hj6YZW4CE,sina medium clinic,oromia,0.6665898561477661,sena medium clinic woreda:Ginir Town region:oromia zone:East Bale Zone,sina medium clinic region:oromia zone:SHEGER CITY Health Office
1058939,mebratu medium clinic,oromia,Q85KPPYEoPc,mabratu primary clinic,oromia,0.6356478929519653,mebratu medium clinic woreda:Meki Town region:oromia zone:East Shewa Zone,mabratu primary clinic region:oromia zone:East Shewa  ZHD
1058939,mebratu medium clinic,oromia,n2Wtw9NQaYH,mebrat primary clinic,oromia,0.7164345383644104,mebratu medium clinic woreda:Meki Town region:oromia zone:East Shewa Zone,mebrat primary clinic region:oromia zone:Jimma ZHD
1058943,bilisuma drug store,oromia,E0gLF4VpbVo,bale kamisa phcu,oromia,0.29576462507247925,bilisuma drug store woreda:Girawa region:oromia zone:East Hararge Zone,bale kamisa phcu region:oromia zone:Arsi ZHD
1058943,bilisuma drug store,oromia,QnfbOke0DNk,bilisummaa primary cilinic,oromia,0.5849139094352722,bilisuma drug store woreda:Girawa region:oromia zone:East Hararge Zone,bilisummaa primary cilinic region:oromia zone:East Hararge ZHD
1058943,bilisuma drug store,oromia,GJShKdLzK6Z,bilisuma primary clinic,oromia,0.717850923538208,bilisuma drug store woreda:Girawa region:oromia zone:East Hararge Zone,bilisuma primary clinic region:oromia zone:Kelem Wellega  ZHD
1058943,bilisuma drug store,oromia,E26VWv4Vcyn,bulchana phcu,oromia,0.2799079716205597,bilisuma drug store woreda:Girawa region:oromia zone:East Hararge Zone,bulchana phcu region:oromia zone:Shashemene Town ZHD
1058944,soliyana drug store,oromia,IULitny1hZY,shole medium clinic,oromia,0.35553818941116333,soliyana drug store woreda:Dukem Woreda region:oromia zone:Bishoftu Town,shole medium clinic region:oromia zone:Adama Special ZHD
1058944,soliyana drug store,oromia,k29z2bHsb2C,sole madaro phcu,oromia,0.2735278904438019,soliyana drug store woreda:Dukem Woreda region:oromia zone:Bishoftu Town,sole madaro phcu region:oromia zone:Arsi ZHD
1058944,soliyana drug store,oromia,zXfCEA41uav,shewa alemtena phcu,oromia,0.23222723603248596,soliyana drug store woreda:Dukem Woreda region:oromia zone:Bishoftu Town,shewa alemtena phcu region:oromia zone:East Shewa  ZHD
1058944,soliyana drug store,oromia,GGJeEbUwQav,sahal medium clinic,oromia,0.34678369760513306,soliyana drug store woreda:Dukem Woreda region:oromia zone:Bishoftu Town,sahal medium clinic region:oromia zone:Guji ZHD
1058944,soliyana drug store,oromia,cPPs6iyJ4PH,selmatas primary clinic,oromia,0.3512659966945648,soliyana drug store woreda:Dukem Woreda region:oromia zone:Bishoftu Town,selmatas primary clinic region:oromia zone:Jimma ZHD
1058946,alem drug store,oromia,q9JLdVRH4hn,alem tena biftu siraro phcu,oromia,0.5581485033035278,alem drug store woreda:Dukem Woreda region:oromia zone:Bishoftu Town,alem tena biftu siraro phcu region:oromia zone:West Arsi ZHD
1058948,adamu drug store,oromia,wm0cisvORU1,adami tulu phcu,oromia,0.5993229150772095,adamu drug store woreda:Girawa region:oromia zone:East Hararge Zone,adami tulu phcu region:oromia zone:East Shewa  ZHD
1058951,ten dama medium clinic,oromia,znuLvpAifyJ,temsgen primary clinic,oromia,0.6032014489173889,ten dama medium clinic woreda:Gumbichu region:oromia zone:East Shewa Zone,temsgen primary clinic region:oromia zone:West Shewa  ZHD
1058953,riskiya primary clinic,oromia,LZnc7QM4YLj,riskii phcu,oromia,0.5022330284118652,riskiya primary clinic woreda:Chole region:oromia zone:Arsi zone,riskii phcu region:oromia zone:East Hararge ZHD
1058953,riskiya primary clinic,oromia,gmTewN0BppB,rasa primary clinic,oromia,0.6436969637870789,riskiya primary clinic woreda:Chole region:oromia zone:Arsi zone,rasa primary clinic region:oromia zone:West Guji ZHD
1058953,riskiya primary clinic,oromia,uzdfn9ijWfO,rajo primary clinic,oromia,0.6488909125328064,riskiya primary clinic woreda:Chole region:oromia zone:Arsi zone,rajo primary clinic region:oromia zone:West Wellega  ZHD
1058955,dandii cuqaala medium clinic,oromia,HW0RFJBdgRF,denta cabal phcu,oromia,0.08107650279998779,dandii cuqaala medium clinic woreda:Liben Chukala region:oromia zone:East Shewa Zone,denta cabal phcu region:oromia zone:Kelem Wellega  ZHD
1058955,dandii cuqaala medium clinic,oromia,JN5vYDSkFHV,damu degele health post,oromia,0.29826533794403076,dandii cuqaala medium clinic woreda:Liben Chukala region:oromia zone:East Shewa Zone,damu degele health post region:oromia zone:South West Shewa  ZHD
1058958,sena dental medium clinic,oromia,TkYbcPNM1U9,sentema kecha phcu,oromia,0.20497392117977142,sena dental medium clinic woreda:Alache Sub city region:oromia zone:Shashemene Town,sentema kecha phcu region:oromia zone:Jimma ZHD
1058964,welin medium clinic,oromia,PjvEbTv2uSy,walin medium clinic,oromia,0.6667066812515259,welin medium clinic woreda:Lume region:oromia zone:East Shewa Zone,walin medium clinic region:oromia zone:Ambo Town ZHD
1058964,welin medium clinic,oromia,pXKyClTvUYc,walin medium clinic,oromia,0.7589923739433289,welin medium clinic woreda:Lume region:oromia zone:East Shewa Zone,walin medium clinic region:oromia zone:South West Shewa  ZHD
1058966,alif pharmacy,oromia,FzZNaF7jYoT,al _afiya primary clinic,oromia,0.3849463164806366,alif pharmacy woreda:Alache Sub city region:oromia zone:Shashemene Town,al _afiya primary clinic region:oromia zone:Buno Bedele ZHD
1058970,tsehay metal industry organization primary clinic,addis ababa,z8qe6TNmbDX,tu s medium clinic,addis ababa,0.5434792637825012,tsehay metal industry organization primary clinic woreda:Woreda 4 region:addis ababa zone:Akaki Kality Sub City,tu s medium clinic region:addis ababa zone:Arada Sub City WorHO
1058970,tsehay metal industry organization primary clinic,addis ababa,eEN2ZGiklmY,the center for eye care,addis ababa,0.32450318336486816,tsehay metal industry organization primary clinic woreda:Woreda 4 region:addis ababa zone:Akaki Kality Sub City,the center for eye care region:addis ababa zone:Bole Sub City
1058970,tsehay metal industry organization primary clinic,addis ababa,eIKlhJuYraj,tsenat primary clinic,addis ababa,0.6754392385482788,tsehay metal industry organization primary clinic woreda:Woreda 4 region:addis ababa zone:Akaki Kality Sub City,tsenat primary clinic region:addis ababa zone:Yeka Sub City
1058972,hamza drug store,oromia,yCHHBTgmVUa,hangatu phcu,oromia,0.2729262411594391,hamza drug store woreda:Alache Sub city region:oromia zone:Shashemene Town,hangatu phcu region:oromia zone:Adama Special ZHD
1058972,hamza drug store,oromia,DhvC7vrieYt,hangadhi phcu,oromia,0.2714008092880249,hamza drug store woreda:Alache Sub city region:oromia zone:Shashemene Town,hangadhi phcu region:oromia zone:Guji ZHD
1058980,zoha drug store,addis ababa,mwfMyoEWz5m,zoey medium dental clinic,addis ababa,0.49978262186050415,zoha drug store woreda:Woreda 12 region:addis ababa zone:Akaki Kality Sub City,zoey medium dental clinic region:addis ababa zone:Bole Sub City
1058990,kena drug store,oromia,ntS5xvNq3TO,kenteri primary clinic,oromia,0.38267064094543457,kena drug store woreda:Melka Soda region:oromia zone:West Guji Zone,kenteri primary clinic region:oromia zone:SHEGER CITY Health Office
1058996,moa medium clinic,oromia,H8Ej01Hyb1z,mentina health post,oromia,0.41207271814346313,moa medium clinic woreda:Metehara Town region:oromia zone:East Shewa Zone,mentina health post region:oromia zone:Jimma Special ZHD
1058996,moa medium clinic,oromia,uts1y0iorBM,mendi mekane yesus,oromia,0.27330294251441956,moa medium clinic woreda:Metehara Town region:oromia zone:East Shewa Zone,mendi mekane yesus region:oromia zone:West Wellega  ZHD
1059036,barin koo primary clinic,oromia,LKeJuQ50r6Q,biyo ramis health post,oromia,0.5225651860237122,barin koo primary clinic woreda:Gola Oda region:oromia zone:East Hararge Zone,biyo ramis health post region:oromia zone:East Hararge ZHD
1059036,barin koo primary clinic,oromia,Q2JtNJA0dAj,berehanu small clinic,oromia,0.4871980845928192,barin koo primary clinic woreda:Gola Oda region:oromia zone:East Hararge Zone,berehanu small clinic region:oromia zone:Guji ZHD
1059036,barin koo primary clinic,oromia,cK2SnjYuk3I,bara hinchini phcu,oromia,0.19571326673030853,barin koo primary clinic woreda:Gola Oda region:oromia zone:East Hararge Zone,bara hinchini phcu region:oromia zone:Jimma ZHD
1059036,barin koo primary clinic,oromia,lWaVakyk239,biranaselam medium clinic,oromia,0.4685123860836029,barin koo primary clinic woreda:Gola Oda region:oromia zone:East Hararge Zone,biranaselam medium clinic region:oromia zone:SHEGER CITY Health Office
1059038,sofomer drug store,oromia,jbjHDOVrFVD,soaf umer phcu,oromia,0.39523929357528687,sofomer drug store woreda:Ginir Town region:oromia zone:East Bale Zone,soaf umer phcu region:oromia zone:East Bale ZHD
1059045,hora drug store,oromia,BfCS42ywBfE,hora bacha health post,oromia,0.5851283669471741,hora drug store woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,hora bacha health post region:oromia zone:East Wellega ZHD
1059048,kidus michael rdv,oromia,zm9VNHpq2a4,kidus michael medium clinic,oromia,0.6853485703468323,kidus michael rdv woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,kidus michael medium clinic region:oromia zone:Bishoftu Town ZHD
1059050,kidus gebriel rdv,oromia,RgSvXaF1N1N,kidus garbel medium clinic,oromia,0.5943747162818909,kidus gebriel rdv woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,kidus garbel medium clinic region:oromia zone:SHEGER CITY Health Office
1059050,kidus gebriel rdv,oromia,sSJezLzKDsJ,kidus kirkos medium clinic,oromia,0.5125463008880615,kidus gebriel rdv woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,kidus kirkos medium clinic region:oromia zone:SHEGER CITY Health Office
1059051,bukisa urban health post,oromia,mEroP0FpYRJ,bukisa phcu,oromia,0.7685478925704956,bukisa urban health post woreda:Abaya region:oromia zone:West Guji Zone,bukisa phcu region:oromia zone:West Guji ZHD
1059051,bukisa urban health post,oromia,okHnCker0gH,bake sirba phcu,oromia,0.39039692282676697,bukisa urban health post woreda:Abaya region:oromia zone:West Guji Zone,bake sirba phcu region:oromia zone:West Shewa  ZHD
1059052,genene boe drug store,sidama,Gat9ZGA48OK,gnama phcu,sidama,0.041953589767217636,genene boe drug store woreda:Aroresa Woreda region:sidama zone:Eastern Zone,gnama phcu region:sidama zone:Bura WorHO
1059053,odo mike urban health post,oromia,tY9Wcma13i3,oda nagele phcu,oromia,0.40217268466949463,odo mike urban health post woreda:Abaya region:oromia zone:West Guji Zone,oda nagele phcu region:oromia zone:Bale ZHD
1059053,odo mike urban health post,oromia,wklN5w04Hhz,odo leka phcu,oromia,0.5745630860328674,odo mike urban health post woreda:Abaya region:oromia zone:West Guji Zone,odo leka phcu region:oromia zone:South West Shewa  ZHD
1059053,odo mike urban health post,oromia,K2gsLECGPu1,oda nega health post,oromia,0.6823592185974121,odo mike urban health post woreda:Abaya region:oromia zone:West Guji Zone,oda nega health post region:oromia zone:West Hararge ZHD
1059055,biyo urban health post,oromia,LKeJuQ50r6Q,biyo ramis health post,oromia,0.7894670963287354,biyo urban health post woreda:Abaya region:oromia zone:West Guji Zone,biyo ramis health post region:oromia zone:East Hararge ZHD
1059074,gutu drug store,oromia,UsU0yTwuTXk,goda dhera phcu,oromia,0.09301836788654327,gutu drug store woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,goda dhera phcu region:oromia zone:East Shewa  ZHD
1059074,gutu drug store,oromia,LJzrVtsOrzr,gudetu arjo phcu,oromia,0.11580921709537506,gutu drug store woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,gudetu arjo phcu region:oromia zone:East Wellega ZHD
1059074,gutu drug store,oromia,GbjmOTojAUp,guto phcu,oromia,0.3342342674732208,gutu drug store woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,guto phcu region:oromia zone:West Shewa  ZHD
1059079,natole drug store,oromia,TJdIgUP7Ada,natoli 2 medium clinic,oromia,0.5418244004249573,natole drug store woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,natoli 2 medium clinic region:oromia zone:West Arsi ZHD
1059080,iman primary clinc,oromia,IEaUfytPVSK,iman primary clinic,oromia,0.7851237654685974,iman primary clinc woreda:Jarso region:oromia zone:East Hararge Zone,iman primary clinic region:oromia zone:East Hararge ZHD
1059080,iman primary clinc,oromia,I16pw3DQDZ8,inemay boli phcu,oromia,0.2575872242450714,iman primary clinc woreda:Jarso region:oromia zone:East Hararge Zone,inemay boli phcu region:oromia zone:West Wellega  ZHD
1059082,ardatare drug store,oromia,Epy5J0wyJaC,arda tare phcu,oromia,0.4429015517234802,ardatare drug store woreda:Ginir Rural Woreda region:oromia zone:East Bale Zone,arda tare phcu region:oromia zone:East Bale ZHD
1059089,dagahtur drug store,somali,JK26fphWu6H,dacdher health post,somali,0.48753470182418823,dagahtur drug store woreda:Yocale region:somali zone:Jarar,dacdher health post region:somali zone:Dollo ZHD
